rounded_book_count,Genre,rounded_ratings_count,rounded_rating
30,drama,20000,4
50,romance,20000,4
30,young adult,20000,4
0,young adult,20000,4
60,fantasy,20000,4
30,sci-fi,10000,4
20,young adult,20000,4
30,NA,20000,4
70,fantasy,10000,4
30,mystery,20000,4
30,NA,10000,4
60,young adult,20000,4
30,NA,10000,4
40,crime,20000,4
30,NA,10000,4
60,romance,30000,4
20,mystery,10000,4
50,thriller,10000,4
100,fantasy,10000,4
30,NA,30000,4
30,romance,20000,4
50,horror,20000,4
20,sci-fi,20000,4
10,romance,20000,4
70,fantasy,10000,4
10,fantasy,20000,4
200,mystery,20000,4
80,fantasy,20000,4
30,fantasy,20000,4
10,romance,20000,4
20,sci-fi,10000,3
10,fantasy,20000,4
20,fantasy,20000,4
30,sci-fi,10000,3
30,young adult,20000,4
200,mystery,20000,4
10,NA,20000,3
90,NA,10000,5
30,romance,10000,4
30,romance,20000,4
10,fairy-tales,20000,4
50,fantasy,30000,4
50,romance,10000,4
30,NA,20000,4
40,romance,20000,3
90,fantasy,20000,4
30,romance,20000,4
10,romance,20000,4
20,romance,30000,4
200,NA,10000,4
40,fantasy,20000,4
10,romance,30000,4
500,romance,20000,3
20,NA,10000,4
10,fantasy,20000,4
20,NA,10000,4
20,fantasy,20000,4
30,mystery,20000,4
0,comfort-food,20000,4
10,young adult,20000,4
30,NA,20000,4
60,thriller,10000,4
30,romance,10000,3
40,young adult,20000,4
10,comedy,20000,4
40,mystery,20000,4
10,fantasy,20000,5
300,drama,20000,4
100,fantasy,10000,4
30,romance,20000,4
50,young adult,20000,4
80,sci-fi,20000,4
20,young adult,20000,4
80,romance,10000,4
30,sci-fi,20000,4
20,romance,20000,4
80,romance,20000,4
40,mystery,20000,4
70,NA,10000,4
40,mystery,20000,4
40,fantasy,20000,4
50,mystery,20000,4
30,fantasy,20000,4
10,fantasy,20000,4
20,romance,10000,4
50,mystery,20000,4
30,romance,10000,4
50,mystery,10000,4
10,fantasy,20000,5
10,romance,10000,4
20,fantasy,20000,4
0,fantasy,20000,4
10,romance,30000,4
70,mystery,20000,4
30,crime,20000,4
70,mystery,20000,4
40,NA,20000,4
40,sci-fi,20000,4
60,mystery,20000,4
20,sci-fi,20000,4
60,mystery,20000,4
60,mystery,10000,4
10,horror,20000,4
70,NA,10000,4
60,NA,10000,4
30,mystery,10000,4
100,romance,0,4
30,mystery,20000,4
40,romance,20000,4
40,mystery,20000,4
20,young adult,20000,4
50,sci-fi,10000,4
100,thriller,10000,4
40,NA,20000,4
30,sci-fi,10000,4
10,comedy,10000,4
20,horror,20000,4
30,mystery,20000,4
300,NA,20000,4
60,mystery,20000,4
50,fantasy,20000,4
20,romance,20000,4
40,romance,20000,4
10,young adult,20000,4
60,fantasy,10000,4
60,young adult,20000,4
70,drama,20000,4
50,young adult,20000,4
30,fantasy,20000,4
50,comedy,10000,4
30,mystery,20000,4
10,horror,20000,4
400,mystery,20000,4
50,sci-fi,20000,4
70,fantasy,20000,4
600,comedy,20000,4
40,NA,10000,3
60,thriller,20000,4
20,romance,20000,4
90,comedy,20000,4
300,NA,10000,4
20,horror,20000,4
40,fantasy,20000,4
10,drama,10000,3
30,sci-fi,20000,4
70,thriller,10000,4
80,young adult,20000,4
20,NA,10000,4
20,romance,20000,4
60,NA,10000,4
10,romance,30000,4
10,thriller,20000,4
40,sci-fi,10000,4
20,romance,30000,4
30,young adult,20000,4
50,romance,20000,4
100,mystery,20000,4
200,mystery,20000,4
70,thriller,10000,4
10,young adult,10000,5
100,mystery,10000,3
70,fantasy,20000,3
20,fantasy,10000,4
40,fantasy,10000,4
40,sci-fi,10000,4
50,NA,10000,4
10,young adult,20000,4
20,romance,10000,4
10,young adult,20000,4
300,NA,10000,4
20,young adult,20000,4
40,fantasy,20000,4
20,fantasy,10000,5
60,horror,10000,4
70,young adult,10000,4
20,mystery,10000,4
60,mystery,10000,4
40,fantasy,20000,4
60,crime,10000,4
30,fantasy,20000,4
10,sci-fi,20000,4
50,mystery,20000,4
50,thriller,10000,4
10,young adult,20000,4
40,NA,10000,4
40,NA,20000,4
50,NA,20000,4
40,crime,10000,4
10,fantasy,20000,4
30,comedy,20000,4
30,fantasy,10000,4
50,comedy,10000,4
40,young adult,20000,4
20,fantasy,20000,4
80,sci-fi,10000,4
30,NA,10000,4
30,sci-fi,10000,4
20,fantasy,10000,4
30,fantasy,30000,4
20,comedy,10000,4
40,fantasy,20000,4
50,NA,10000,4
70,NA,10000,4
90,crime,10000,4
20,fantasy,20000,4
60,romance,20000,4
10,fantasy,20000,4
20,young adult,20000,4
30,drama,20000,4
100,romance,10000,4
20,young adult,30000,4
70,romance,20000,4
10,romance,20000,4
30,romance,20000,4
20,young adult,20000,4
30,romance,20000,4
80,NA,10000,4
60,NA,10000,4
20,NA,10000,4
20,horror,10000,4
60,thriller,10000,4
70,mystery,20000,4
100,mystery,10000,4
40,young adult,20000,4
40,horror,20000,4
60,spy,10000,4
40,fantasy,20000,4
40,drama,10000,4
30,fantasy,20000,4
50,NA,10000,4
30,romance,30000,4
30,NA,10000,4
40,drama,10000,4
10,romance,20000,4
10,romance,20000,4
100,NA,10000,4
20,fantasy,20000,4
30,romance,20000,4
30,mystery,10000,4
10,fantasy,20000,4
10,fantasy,20000,4
10,romance,10000,4
50,drama,20000,4
50,romance,20000,3
30,young adult,20000,4
500,romance,20000,4
10,romance,30000,4
70,mystery,20000,4
10,NA,20000,4
70,thriller,10000,4
30,fantasy,20000,4
70,young adult,20000,4
20,fantasy,10000,4
30,young adult,20000,4
20,young adult,10000,4
50,romance,20000,4
60,sci-fi,10000,4
400,NA,10000,4
40,crime,10000,4
40,sci-fi,20000,4
30,horror,20000,4
70,comedy,10000,4
50,mystery,20000,4
70,mystery,10000,4
70,thriller,10000,4
50,mystery,20000,4
300,NA,20000,4
20,NA,10000,4
40,romance,20000,4
80,drama,10000,4
40,fantasy,20000,4
30,fantasy,10000,4
30,young adult,20000,4
40,thriller,20000,4
40,fantasy,20000,4
60,mystery,20000,4
300,NA,20000,4
50,thriller,10000,4
10,romance,20000,4
40,sci-fi,20000,4
100,fantasy,20000,4
40,romance,20000,4
30,romance,20000,4
50,mystery,20000,4
20,fantasy,20000,4
30,fantasy,20000,4
40,comedy,20000,4
40,thriller,10000,4
30,fantasy,20000,4
30,comedy,10000,4
60,mystery,20000,4
30,fantasy,20000,4
100,drama,10000,4
20,drama,10000,4
50,fantasy,10000,4
20,thriller,10000,4
20,mystery,10000,4
100,mystery,20000,4
10,romance,10000,4
20,comedy,20000,5
10,romance,10000,4
0,NA,20000,4
70,mystery,10000,3
10,romance,30000,4
20,young adult,20000,4
10,romance,10000,4
30,fantasy,20000,4
50,sci-fi,20000,4
20,romance,20000,4
50,fantasy,20000,4
60,romance,20000,4
10,comedy,20000,4
20,fantasy,20000,4
60,romance,20000,4
70,mystery,10000,4
50,thriller,10000,4
10,romance,20000,4
50,horror,10000,4
20,fantasy,10000,4
20,drama,10000,4
80,horror,10000,4
60,romance,20000,4
30,NA,10000,4
30,sci-fi,10000,4
0,young adult,20000,4
10,young adult,20000,4
70,drama,10000,4
20,young adult,10000,4
50,young adult,20000,4
100,comedy,10000,4
50,young adult,10000,4
30,young adult,10000,3
20,NA,20000,4
40,fantasy,20000,4
30,fantasy,20000,4
30,NA,10000,4
70,thriller,10000,4
10,NA,10000,4
40,romance,10000,4
60,young adult,20000,4
10,young adult,10000,4
30,NA,20000,4
20,mystery,10000,4
40,comedy,10000,4
20,fantasy,10000,4
10,romance,20000,4
30,NA,20000,4
20,romance,10000,4
10,fairy-tales,20000,4
10,romance,30000,4
40,drama,10000,4
10,NA,20000,4
0,romance,20000,4
30,romance,30000,4
500,drama,20000,4
40,sci-fi,10000,4
20,fantasy,20000,4
30,fantasy,10000,4
60,fantasy,20000,4
70,mystery,20000,4
20,fantasy,20000,4
20,romance,30000,4
30,NA,10000,4
40,young adult,20000,4
20,fantasy,20000,4
0,mystery,20000,4
10,drama,20000,4
30,sci-fi,10000,4
0,mystery,10000,3
20,young adult,20000,4
10,young adult,20000,4
60,romance,20000,4
20,romance,10000,4
10,drama,20000,4
80,thriller,10000,4
50,sci-fi,10000,4
50,NA,10000,4
10,drama,10000,4
50,mystery,10000,4
40,fantasy,20000,4
20,sci-fi,20000,4
90,thriller,10000,4
50,NA,10000,4
30,fantasy,20000,4
30,romance,10000,4
30,comedy,10000,4
30,romance,10000,4
10,fantasy,20000,4
50,NA,20000,4
70,drama,20000,4
100,NA,20000,4
100,fantasy,20000,4
10,NA,10000,4
70,romance,20000,4
30,romance,20000,4
50,romance,10000,4
20,fantasy,20000,4
20,young adult,20000,4
20,NA,20000,4
10,romance,20000,4
40,horror,10000,4
30,young adult,20000,4
30,NA,10000,4
10,young adult,20000,4
20,romance,10000,4
30,young adult,20000,4
20,NA,10000,4
30,fantasy,20000,4
10,romance,10000,4
20,romance,10000,3
40,comedy,10000,4
30,romance,20000,4
40,fantasy,20000,4
10,young adult,20000,4
20,mystery,20000,3
20,romance,20000,4
20,drama,20000,4
20,mystery,10000,4
20,drama,20000,4
40,sci-fi,20000,4
40,NA,10000,4
40,mystery,10000,4
40,NA,10000,4
30,mystery,20000,4
20,young adult,30000,4
30,fantasy,20000,4
20,comedy,20000,4
20,fantasy,20000,4
10,romance,10000,4
30,romance,20000,4
50,mystery,20000,4
40,fantasy,10000,4
10,fantasy,20000,4
60,mystery,10000,4
20,comedy,10000,4
200,mystery,20000,4
30,young adult,20000,4
40,fantasy,10000,4
100,romance,20000,4
70,romance,20000,4
40,horror,10000,4
20,horror,20000,4
70,sci-fi,10000,3
60,mystery,10000,4
10,fantasy,10000,4
30,romance,20000,4
20,fantasy,20000,4
20,young adult,20000,4
100,mystery,10000,4
30,sci-fi,10000,4
10,NA,10000,4
40,mystery,20000,4
40,mystery,10000,4
30,young adult,20000,4
40,mystery,10000,4
600,NA,10000,4
10,romance,20000,4
10,fantasy,20000,4
20,fantasy,20000,4
40,romance,20000,4
40,mystery,20000,4
10,young adult,20000,4
70,horror,20000,4
60,mystery,10000,4
30,mystery,20000,4
30,drama,20000,4
40,fantasy,20000,4
40,fantasy,20000,4
10,fantasy,20000,4
50,horror,20000,4
40,romance,20000,4
40,fantasy,10000,4
40,romance,20000,4
10,NA,10000,4
30,romance,20000,4
40,NA,10000,4
50,romance,20000,3
20,young adult,20000,4
40,NA,10000,4
30,mystery,20000,4
20,young adult,20000,4
20,fantasy,20000,4
50,romance,20000,3
400,romance,10000,4
20,fantasy,20000,4
30,horror,10000,4
10,young adult,20000,4
10,horror,10000,4
40,sci-fi,20000,4
30,comedy,10000,4
30,romance,10000,4
40,mystery,20000,4
10,mystery,20000,4
20,young adult,20000,4
40,NA,10000,4
20,young adult,10000,4
60,romance,20000,3
40,NA,10000,4
20,fantasy,20000,4
30,mystery,20000,4
30,NA,10000,4
40,fantasy,20000,4
30,NA,10000,4
30,NA,10000,4
30,mystery,10000,4
60,NA,10000,4
20,fantasy,10000,4
30,romance,10000,4
40,fantasy,20000,3
40,mystery,20000,4
40,fantasy,10000,4
30,young adult,20000,4
40,NA,20000,4
20,mystery,10000,3
50,mystery,20000,4
10,NA,10000,4
40,mystery,10000,4
50,NA,10000,4
70,thriller,20000,4
20,comedy,20000,5
40,NA,10000,4
10,horror,10000,4
70,fantasy,10000,4
50,mystery,10000,4
70,fantasy,20000,4
20,fantasy,20000,4
20,fantasy,20000,4
20,fantasy,20000,4
60,NA,10000,4
50,NA,10000,4
50,fantasy,20000,4
50,fantasy,20000,4
60,NA,10000,4
30,NA,10000,4
10,horror,20000,4
300,romance,10000,4
30,NA,10000,4
50,mystery,20000,4
10,fantasy,10000,4
20,NA,10000,4
30,NA,10000,4
30,fantasy,10000,4
100,NA,10000,4
30,young adult,20000,4
50,NA,10000,4
10,NA,20000,4
30,mystery,20000,4
50,NA,10000,4
20,mystery,10000,4
10,fantasy,10000,4
30,young adult,20000,3
20,young adult,20000,4
70,romance,10000,4
10,NA,10000,4
30,mystery,20000,4
30,fantasy,20000,4
40,drama,20000,4
20,fantasy,10000,4
30,romance,10000,4
30,fantasy,20000,4
300,NA,10000,4
40,NA,10000,4
10,young adult,20000,4
60,NA,10000,3
10,comedy,10000,4
40,mystery,10000,4
20,NA,10000,4
30,fantasy,20000,4
10,romance,30000,4
10,horror,20000,5
20,young adult,20000,4
20,young adult,10000,4
10,fantasy,20000,4
30,mystery,10000,4
10,fantasy,20000,4
10,NA,10000,4
30,young adult,20000,4
50,sci-fi,20000,4
10,fantasy,10000,4
50,fantasy,20000,4
60,fantasy,20000,4
30,young adult,10000,4
20,mystery,20000,4
10,disney,10000,4
10,romance,20000,4
60,young adult,20000,4
10,drama,20000,4
60,mystery,10000,4
20,fantasy,10000,4
30,fantasy,20000,4
10,NA,10000,4
20,fantasy,10000,4
40,horror,20000,4
30,fantasy,20000,4
40,romance,20000,4
90,thriller,10000,4
30,horror,10000,4
20,crime,10000,4
20,young adult,20000,4
30,thriller,10000,4
40,fantasy,10000,4
20,young adult,20000,4
70,mystery,20000,3
40,romance,10000,4
30,crime,10000,4
0,fantasy,10000,4
50,young adult,20000,4
20,young adult,20000,4
60,fantasy,10000,4
20,romance,20000,4
30,fantasy,20000,4
30,thriller,10000,4
60,mystery,20000,4
40,NA,10000,4
100,fantasy,10000,4
40,thriller,20000,4
40,fantasy,10000,4
500,drama,20000,4
30,crime,10000,4
40,mystery,10000,4
70,mystery,10000,4
10,fantasy,20000,4
20,mystery,10000,4
10,mystery,10000,4
30,romance,30000,4
50,fantasy,20000,4
30,fantasy,20000,4
10,romance,10000,4
10,NA,10000,4
20,young adult,10000,4
20,mystery,10000,4
20,romance,10000,4
10,NA,20000,4
30,sci-fi,10000,4
10,young adult,20000,4
10,romance,20000,4
30,NA,10000,4
50,thriller,10000,4
20,thriller,10000,4
80,mystery,20000,4
50,young adult,20000,4
10,young adult,10000,4
20,romance,10000,4
20,fantasy,30000,4
10,horror,20000,4
30,young adult,20000,4
20,young adult,20000,4
50,romance,10000,3
30,fantasy,20000,4
30,fantasy,30000,4
50,romance,20000,3
100,drama,10000,4
50,mystery,20000,4
20,young adult,20000,4
30,romance,10000,4
90,young adult,10000,4
40,young adult,20000,4
40,fantasy,20000,4
20,young adult,20000,4
40,NA,10000,4
40,romance,10000,3
0,fantasy,10000,4
20,romance,30000,4
60,mystery,10000,4
60,romance,30000,4
70,mystery,20000,4
40,fantasy,20000,4
30,fantasy,10000,4
30,drama,20000,4
20,comedy,10000,4
20,young adult,20000,4
20,comedy,10000,4
30,mystery,20000,4
10,comedy,10000,4
60,NA,10000,4
50,thriller,10000,4
10,fantasy,10000,4
40,young adult,10000,4
40,young adult,10000,4
30,fantasy,20000,4
30,romance,10000,4
50,horror,10000,4
10,young adult,20000,4
100,mystery,10000,4
70,romance,20000,4
50,mystery,20000,4
50,mystery,20000,4
20,crime,10000,4
20,fantasy,20000,4
50,romance,20000,4
30,mystery,20000,4
60,horror,10000,3
20,mystery,10000,4
30,young adult,10000,4
10,fantasy,20000,4
800,drama,0,4
20,young adult,20000,4
20,romance,10000,4
10,young adult,20000,4
30,fantasy,10000,4
50,mystery,10000,4
20,NA,20000,4
40,horror,10000,3
30,fantasy,20000,4
40,sci-fi,10000,4
30,NA,10000,4
20,young adult,20000,4
20,NA,10000,4
30,young adult,20000,4
10,thriller,10000,3
100,romance,10000,4
100,horror,20000,4
10,romance,20000,4
30,thriller,10000,4
40,young adult,10000,4
30,fantasy,20000,4
20,NA,10000,4
30,young adult,10000,4
30,romance,20000,4
50,thriller,10000,4
20,fantasy,10000,4
40,sci-fi,10000,4
20,young adult,10000,4
40,horror,20000,4
30,young adult,20000,4
100,mystery,10000,4
10,romance,20000,4
10,NA,10000,4
30,young adult,10000,4
30,romance,20000,4
50,horror,20000,4
60,fantasy,10000,4
60,crime,10000,4
10,romance,10000,4
20,fantasy,20000,4
30,fantasy,30000,4
30,young adult,20000,4
20,sci-fi,10000,4
40,young adult,20000,4
30,fantasy,20000,4
10,fantasy,20000,4
80,fantasy,10000,4
0,romance,10000,4
70,NA,10000,4
20,thriller,10000,4
30,fantasy,10000,4
20,NA,10000,4
40,NA,10000,4
50,crime,20000,4
20,fantasy,10000,4
40,fantasy,20000,4
20,comedy,20000,4
20,fantasy,10000,4
50,thriller,10000,4
30,NA,10000,4
60,thriller,20000,4
10,young adult,20000,4
60,mystery,20000,4
40,romance,20000,4
30,drama,10000,4
80,fantasy,10000,4
10,young adult,10000,4
70,romance,10000,4
0,fantasy,10000,4
300,romance,10000,4
30,romance,10000,4
50,drama,10000,4
20,fantasy,10000,4
20,horror,10000,4
10,fantasy,20000,4
10,young adult,20000,4
20,romance,20000,4
20,fantasy,20000,4
40,thriller,10000,4
30,mystery,20000,4
40,mystery,10000,4
90,young adult,10000,4
50,sci-fi,10000,4
50,mystery,20000,4
20,young adult,10000,4
50,fantasy,20000,4
20,young adult,20000,4
10,young adult,20000,4
40,NA,10000,4
20,romance,20000,4
70,mystery,10000,4
30,comedy,10000,4
20,NA,40000,4
40,thriller,10000,4
50,drama,20000,4
30,mystery,10000,4
90,crime,10000,4
30,fantasy,20000,4
30,romance,20000,4
0,NA,10000,4
80,comedy,10000,4
50,NA,10000,4
50,mystery,10000,4
30,comedy,10000,4
200,NA,10000,4
10,young adult,20000,4
40,romance,10000,4
40,NA,10000,4
60,romance,10000,4
50,NA,10000,4
50,thriller,20000,4
20,mystery,10000,4
20,fantasy,20000,4
20,sci-fi,10000,4
30,thriller,10000,4
20,NA,10000,4
30,NA,10000,4
30,NA,10000,4
10,romance,10000,4
200,fantasy,20000,4
20,fantasy,10000,4
20,romance,20000,4
20,young adult,20000,4
10,young adult,10000,5
60,thriller,10000,4
20,romance,20000,4
10,young adult,20000,4
60,mystery,20000,4
50,thriller,10000,4
50,mystery,20000,4
10,young adult,20000,4
30,mystery,10000,4
90,young adult,10000,4
70,suspense,10000,4
60,young adult,20000,4
100,mystery,10000,4
40,comedy,10000,3
20,young adult,20000,4
20,comedy,10000,4
20,comedy,10000,5
30,comedy,10000,4
30,NA,10000,4
60,mystery,20000,4
40,fantasy,20000,4
10,young adult,20000,4
20,fantasy,10000,4
60,romance,20000,4
100,NA,10000,4
20,sci-fi,10000,4
20,romance,30000,4
40,mystery,10000,4
40,mystery,10000,4
50,romance,10000,4
50,fantasy,20000,4
30,mystery,10000,4
40,NA,10000,4
20,crime,10000,4
10,mystery,20000,4
40,romance,20000,4
70,romance,20000,4
60,romance,10000,4
50,drama,10000,4
20,NA,10000,4
30,mystery,20000,3
40,young adult,20000,4
20,romance,10000,4
10,NA,10000,4
30,romance,20000,4
10,romance,10000,4
0,fantasy,10000,4
50,NA,10000,4
30,thriller,10000,4
10,fantasy,20000,4
20,romance,10000,4
30,romance,10000,4
50,fantasy,20000,4
10,romance,30000,4
30,suspense,10000,4
50,thriller,10000,4
10,NA,10000,5
30,young adult,20000,4
10,mystery,10000,4
60,NA,10000,4
30,fantasy,30000,4
40,horror,10000,4
10,young adult,10000,4
40,romance,20000,4
10,NA,20000,4
30,young adult,20000,4
20,fantasy,20000,4
30,romance,30000,4
50,thriller,10000,4
30,fantasy,10000,4
200,NA,10000,4
30,romance,20000,4
20,young adult,10000,4
20,fantasy,20000,4
30,fantasy,20000,4
20,romance,20000,4
40,NA,10000,4
40,fantasy,20000,4
10,young adult,10000,4
70,mystery,10000,4
10,NA,10000,4
20,romance,10000,4
20,romance,10000,4
10,comedy,10000,4
80,mystery,10000,4
10,romance,10000,4
70,romance,20000,4
10,NA,10000,4
40,NA,10000,4
40,sci-fi,10000,4
70,NA,10000,4
0,NA,10000,4
30,NA,10000,4
70,drama,10000,4
30,sci-fi,10000,4
20,sci-fi,10000,4
10,romance,30000,4
50,mystery,10000,4
30,sci-fi,10000,4
20,NA,10000,4
30,horror,20000,4
20,fantasy,20000,4
20,sci-fi,20000,4
10,young adult,20000,4
10,fantasy,10000,4
10,fantasy,10000,4
10,NA,20000,4
40,mystery,10000,4
40,fantasy,10000,4
20,NA,20000,4
10,fantasy,20000,4
40,horror,10000,4
90,romance,10000,4
30,young adult,20000,4
30,NA,10000,4
50,romance,10000,4
60,sci-fi,10000,3
10,fantasy,10000,4
30,NA,10000,4
30,fantasy,20000,4
20,fantasy,10000,4
20,comedy,10000,4
200,romance,10000,4
30,mystery,10000,4
40,thriller,10000,4
30,sci-fi,10000,4
10,young adult,20000,4
200,horror,20000,4
20,sci-fi,10000,4
90,fantasy,20000,4
10,mystery,10000,4
60,mystery,20000,4
50,mystery,20000,4
40,NA,10000,3
50,romance,10000,4
50,young adult,10000,4
30,thriller,10000,4
60,horror,10000,4
70,mystery,10000,4
30,NA,20000,4
50,fantasy,20000,4
20,romance,20000,4
40,romance,10000,4
60,mystery,10000,4
40,young adult,10000,4
30,drama,10000,4
20,fantasy,10000,4
30,young adult,20000,4
20,romance,10000,4
20,NA,10000,4
0,NA,10000,4
20,romance,20000,4
30,young adult,20000,4
40,romance,10000,4
40,romance,20000,4
50,mystery,20000,4
40,drama,10000,3
10,mystery,10000,4
400,romance,10000,4
60,fantasy,10000,4
10,thriller,10000,4
20,fantasy,20000,4
20,romance,20000,4
400,drama,10000,4
10,fantasy,10000,4
20,horror,10000,4
10,romance,10000,4
10,drama,10000,4
50,Contemporary,10000,4
50,horror,20000,4
50,fantasy,20000,4
60,fantasy,10000,4
10,fantasy,20000,4
10,romance,20000,4
20,NA,10000,4
50,young adult,10000,4
50,mystery,20000,4
200,romance,10000,4
20,young adult,20000,4
50,horror,10000,4
30,drama,10000,3
30,thriller,10000,4
30,fantasy,10000,4
30,mystery,10000,4
20,fantasy,20000,4
40,mystery,10000,4
20,fantasy,20000,4
40,romance,10000,4
70,young adult,10000,4
30,young adult,20000,4
20,fantasy,10000,4
90,young adult,20000,4
30,romance,10000,4
10,mystery,10000,4
90,mystery,10000,4
10,romance,10000,4
30,NA,10000,4
20,fantasy,20000,4
50,sci-fi,20000,4
0,romance,10000,4
10,romance,10000,4
30,fantasy,20000,4
40,NA,10000,4
30,fantasy,10000,4
40,sci-fi,20000,4
30,sci-fi,10000,4
30,horror,10000,4
50,thriller,10000,4
50,thriller,10000,4
20,fantasy,20000,4
10,romance,20000,4
50,mystery,10000,4
20,fantasy,20000,4
40,sci-fi,10000,4
40,drama,10000,4
30,comedy,10000,4
30,young adult,10000,4
40,mystery,20000,4
20,NA,10000,4
10,young adult,20000,4
80,NA,10000,4
10,romance,30000,4
60,romance,10000,4
30,romance,10000,4
50,thriller,10000,4
30,NA,10000,4
0,mystery,10000,3
30,NA,10000,4
40,horror,10000,4
50,young adult,10000,4
20,sci-fi,10000,4
50,NA,10000,4
90,crime,10000,4
30,fantasy,20000,4
30,sci-fi,10000,4
50,mystery,20000,4
60,NA,10000,4
20,fantasy,20000,4
30,fantasy,10000,4
30,mystery,10000,4
50,romance,20000,4
30,fantasy,20000,4
50,mystery,10000,4
50,romance,20000,4
10,young adult,20000,4
50,thriller,10000,4
50,thriller,10000,4
40,romance,20000,4
30,fantasy,20000,4
20,romance,10000,4
20,romance,10000,3
60,romance,20000,4
50,romance,20000,4
90,comedy,10000,4
20,fantasy,20000,4
20,young adult,10000,4
200,drama,10000,4
20,young adult,10000,4
60,mystery,10000,4
300,horror,10000,4
20,mystery,10000,4
30,drama,10000,4
80,mystery,10000,4
60,mystery,10000,4
10,young adult,20000,4
30,NA,10000,4
20,young adult,20000,4
40,mystery,10000,4
20,romance,20000,4
10,comedy,10000,4
40,comedy,10000,4
10,mystery,10000,4
10,young adult,10000,4
0,young adult,10000,4
20,mystery,20000,4
20,romance,10000,4
20,romance,20000,4
20,fantasy,20000,4
20,romance,20000,4
30,fantasy,10000,4
80,NA,10000,4
20,NA,20000,4
20,NA,10000,4
20,young adult,10000,4
20,romance,30000,4
10,romance,30000,5
100,fairy-tales,20000,4
30,NA,10000,4
40,romance,10000,4
20,comedy,10000,4
200,mystery,20000,4
40,drama,10000,4
60,drama,10000,4
90,mystery,10000,4
500,young adult,10000,4
30,mystery,10000,4
40,horror,10000,3
40,mystery,10000,4
60,NA,20000,4
40,fantasy,20000,4
40,young adult,20000,4
10,thriller,10000,4
10,young adult,10000,4
60,thriller,10000,4
20,young adult,20000,4
40,horror,10000,4
10,romance,20000,4
30,fantasy,10000,4
30,fantasy,10000,4
50,NA,10000,4
30,drama,10000,4
20,young adult,20000,4
20,fantasy,20000,4
40,NA,10000,4
80,sci-fi,10000,4
60,NA,10000,4
20,drama,10000,4
20,romance,20000,4
30,young adult,20000,4
20,sci-fi,10000,4
30,fantasy,10000,4
20,NA,10000,4
50,mystery,20000,4
20,romance,20000,4
100,romance,10000,4
40,mystery,10000,4
20,fantasy,10000,4
40,NA,10000,4
30,young adult,20000,4
80,mystery,10000,4
20,fantasy,10000,4
10,NA,10000,4
20,fantasy,20000,4
80,romance,10000,4
20,romance,20000,4
30,fantasy,10000,4
20,comedy,10000,5
20,romance,20000,4
40,thriller,10000,4
20,comedy,10000,4
40,fantasy,10000,4
50,young adult,10000,4
30,horror,20000,4
30,NA,10000,3
10,drama,10000,4
30,sci-fi,10000,4
30,NA,10000,4
30,horror,10000,4
70,comedy,10000,4
40,mystery,20000,4
60,mystery,10000,4
30,fantasy,10000,4
60,fantasy,10000,4
50,fantasy,20000,4
40,NA,10000,4
30,fantasy,10000,4
30,NA,10000,4
30,comedy,20000,4
200,NA,10000,4
50,fantasy,10000,4
50,NA,10000,4
300,mystery,20000,4
50,fantasy,20000,4
20,young adult,20000,4
20,young adult,20000,4
40,mystery,10000,4
30,mystery,20000,4
20,mystery,20000,4
20,fantasy,20000,4
60,mystery,20000,4
30,NA,10000,4
60,comedy,10000,3
80,crime,10000,4
10,NA,10000,3
40,young adult,20000,3
70,mystery,20000,4
20,young adult,10000,4
80,fantasy,10000,4
10,fantasy,10000,4
40,fantasy,10000,4
50,romance,20000,4
50,drama,10000,4
10,romance,20000,4
10,young adult,20000,4
20,young adult,20000,4
50,horror,20000,4
20,fantasy,10000,4
40,young adult,20000,4
60,drama,10000,4
20,mystery,10000,4
20,romance,10000,4
20,romance,10000,4
10,fantasy,10000,4
10,fantasy,10000,4
60,thriller,10000,4
40,young adult,10000,4
20,mystery,20000,4
20,fantasy,20000,4
40,fantasy,10000,4
10,romance,30000,4
30,romance,20000,4
30,fantasy,20000,4
10,fantasy,10000,4
20,fantasy,20000,4
30,romance,10000,4
80,NA,10000,4
40,mystery,20000,4
30,young adult,10000,4
10,fairy-tales,20000,4
10,comedy,10000,4
30,NA,10000,4
40,drama,20000,4
40,young adult,10000,4
30,fairy-tales,20000,4
40,fantasy,20000,4
20,NA,10000,4
30,sci-fi,10000,4
10,NA,10000,4
20,fantasy,20000,4
40,NA,10000,4
10,fantasy,20000,4
20,young adult,10000,4
40,young adult,20000,4
40,romance,20000,4
20,fantasy,10000,4
60,mystery,10000,4
60,fantasy,20000,4
60,young adult,20000,4
60,thriller,10000,4
60,drama,20000,4
50,horror,10000,4
20,young adult,20000,4
20,NA,10000,4
70,mystery,20000,4
30,drama,20000,4
20,NA,10000,4
10,romance,10000,4
10,young adult,20000,4
20,young adult,20000,4
10,NA,10000,5
30,sci-fi,10000,4
80,drama,10000,4
20,romance,30000,4
20,fantasy,20000,5
40,romance,20000,4
30,mystery,10000,4
10,comedy,10000,3
20,fantasy,60000,5
40,fantasy,10000,4
60,NA,10000,4
20,thriller,10000,4
10,sci-fi,10000,4
30,fantasy,10000,4
40,comedy,10000,4
50,mystery,10000,4
20,romance,20000,4
30,young adult,10000,4
30,fantasy,20000,4
70,young adult,10000,4
0,NA,10000,4
10,drama,10000,4
30,young adult,20000,4
20,romance,10000,4
30,romance,10000,4
