Version-count,Genre_id,No-of-rating,Rating,Class
20,1,20000,4,0
20,4,30000,4,0
40,5,20000,4,0
60,5,20000,4,0
70,2,20000,4,0
80,7,20000,3.5,0
30,4,20000,4,0
40,1,20000,4,0
80,1,20000,3.5,0
20,2,30000,4,0
10,1,20000,4,0
10,1,10000,4,0
50,4,20000,3.5,0
30,4,20000,4,0
30,9,20000,4,1
40,8,20000,4,0
20,10,10000,4,0
20,2,30000,4,0
40,9,10000,3.5,0
30,5,20000,4,0
30,1,30000,4.5,0
30,1,30000,4,0
60,1,30000,4,0
50,1,20000,4,0
30,2,20000,4,0
60,1,10000,4.5,0
40,2,10000,4,0
60,1,20000,4,0
30,2,20000,4,0
30,5,30000,4,0
50,1,20000,3.5,0
60,5,20000,4,0
10,2,20000,4.5,0
20,4,30000,4,0
30,2,20000,4,0
200,5,20000,4,0
50,7,20000,4,0
40,9,20000,4,0
10,5,20000,4.5,0
20,5,20000,4,0
10,10,20000,4.5,0
30,2,30000,4.5,0
60,5,20000,4.5,0
10,4,30000,4.5,0
60,6,10000,4,0
60,2,20000,4.5,0
20,5,20000,4,0
30,4,20000,4,0
20,11,20000,4,0
20,5,10000,3.5,0
10,10,20000,4,0
40,8,20000,4,0
60,4,20000,4,0
20,2,20000,4.5,0
70,8,20000,3.5,0
40,1,20000,4,1
200,4,20000,4,1
60,5,20000,4,0
10,4,10000,4,0
30,1,20000,3.5,0
30,2,30000,4,0
30,4,20000,3.5,0
30,5,20000,4,0
30,2,20000,4,0
40,7,20000,4,0
30,1,30000,4,0
600,6,20000,3.5,0
20,1,20000,4,0
10,1,20000,4,0
20,4,10000,4.5,0
20,1,20000,4,0
20,4,30000,4.5,0
40,4,30000,4,0
70,5,20000,4,0
70,8,20000,4,0
100,6,10000,4,0
40,1,20000,4.5,0
30,4,20000,3.5,0
40,2,20000,4,0
30,4,30000,4,0
80,6,20000,3.5,0
40,5,10000,4,0
50,8,20000,3.5,0
40,2,30000,4,0
20,2,20000,4,0
40,4,20000,4,0
30,5,10000,4,0
60,7,20000,4,0
60,8,20000,4,0
60,2,20000,4,0
20,4,30000,4,0
300,1,30000,4,0
60,5,20000,3.5,0
10,9,20000,4,0
0,9,20000,4,0
40,4,20000,4,0
30,4,20000,4,0
30,1,20000,4,0
40,7,10000,4.5,0
20,2,20000,4.5,0
30,9,20000,4,0
40,2,30000,4,0
20,10,20000,4.5,0
400,9,20000,4,0
30,2,20000,4,0
50,1,20000,4,0
10,4,30000,4,0
40,5,20000,4,0
10,7,20000,4,0
20,4,20000,4,0
60,5,20000,4,0
40,1,20000,4,0
10,2,20000,4,0
50,7,20000,4,0
20,10,20000,4,0
30,4,30000,4,0
50,5,20000,3,0
500,4,20000,4,0
30,1,20000,4,0
20,2,20000,4,0
30,2,20000,4.5,0
50,4,20000,4,0
40,2,20000,4,0
60,4,20000,3.5,0
20,10,20000,3.5,0
20,9,20000,4.5,0
60,8,20000,4,0
10,4,30000,4,0
30,2,30000,4,0
30,4,30000,4.5,0
0,9,20000,4,0
30,9,20000,4,0
20,4,10000,3.5,0
30,6,20000,4,0
50,11,20000,4,0
50,6,20000,4,0
20,5,20000,4,0
70,4,20000,4,0
30,5,20000,4,0
40,1,20000,4,0
10,1,20000,4,0
10,11,20000,4,0
90,5,20000,4,0
20,10,20000,3.5,0
500,4,20000,4,1
30,6,20000,4,1
90,4,10000,4,0
60,6,20000,4,0
50,7,20000,4,0
40,4,20000,4,0
40,2,20000,4,0
10,5,20000,4,1
20,11,20000,4,0
10,4,20000,4,0
20,1,20000,4,0
20,4,30000,4.5,0
80,5,20000,4,0
40,5,20000,4,0
60,5,20000,3.5,0
10,4,30000,4,0
20,2,20000,4,0
40,4,20000,4,0
20,4,20000,4,0
30,4,20000,4,0
50,5,10000,4,0
10,4,30000,4,0
40,1,20000,4.5,0
10,2,20000,4,0
50,5,20000,4,0
60,8,20000,4,0
30,5,20000,4,0
50,1,20000,4.5,0
30,4,30000,4,0
20,1,20000,4,0
80,2,20000,4,0
40,1,20000,4,0
200,5,20000,4,0
20,7,20000,4,0
30,4,20000,3.5,0
50,5,20000,4,0
40,5,10000,4,0
50,2,20000,4,0
30,2,20000,4.5,0
20,8,20000,4,0
20,9,20000,4.5,0
50,7,20000,4,0
50,4,30000,4,0
100,5,20000,4,0
10,5,20000,4.5,0
30,5,20000,4,0
50,2,20000,4,0
10,2,20000,4,0
40,2,20000,4,0
20,7,20000,4,0
20,2,20000,3.5,0
60,4,10000,3.5,0
70,11,10000,4,1
20,1,20000,4,0
50,1,10000,4,0
30,4,20000,4.5,0
50,5,10000,4,0
20,10,20000,4,0
50,4,10000,4,0
40,2,20000,4,0
50,4,20000,3.5,0
20,2,30000,4,0
10,10,20000,3.5,0
200,6,10000,3.5,0
90,6,10000,4,0
20,1,20000,4.5,0
50,6,20000,3.5,0
100,11,20000,3.5,0
90,8,20000,4,0
0,4,10000,3.5,0
30,2,20000,4.5,0
30,1,20000,4,0
40,4,10000,3.5,0
20,4,30000,4.5,0
30,1,20000,4,0
40,7,20000,4,0
50,8,20000,4,0
80,4,20000,4,1
80,17,10000,4.5,1
30,1,20000,3.5,0
30,4,30000,4.5,0
30,2,20000,4,0
60,1,20000,4,0
30,11,10000,4,0
10,1,20000,4,0
30,10,20000,4,0
40,5,20000,3.5,0
40,4,20000,4,0
60,4,20000,4,0
10,1,20000,4,0
80,9,10000,4,0
20,2,20000,4.5,0
40,2,20000,4,0
70,1,20000,4,0
30,5,20000,4,0
20,2,20000,4,0
20,4,20000,4,0
20,6,20000,3.5,0
40,4,20000,4,0
80,8,20000,4,1
60,4,20000,4,0
40,4,20000,4,0
40,2,20000,4.5,0
100,8,20000,4,0
30,2,30000,4,0
10,4,10000,4.5,0
300,9,20000,4,0
50,2,20000,4,0
40,4,30000,4.5,0
40,8,20000,4,0
80,4,20000,3.5,0
10,2,20000,4.5,0
30,7,10000,4,0
20,2,20000,4.5,0
30,2,30000,4,0
90,8,20000,4,1
20,1,20000,4,0
90,5,20000,4,0
60,1,20000,4,1
40,2,30000,4,0
20,8,10000,4,0
80,9,20000,3.5,0
60,2,20000,4,0
60,8,20000,4,0
10,4,30000,4,0
20,9,20000,4,0
80,5,20000,4,0
60,5,20000,4,0
30,9,20000,4.5,0
90,4,10000,4,0
70,9,20000,4,0
40,5,20000,3,0
50,5,20000,4,0
0,4,10000,4,0
10,4,20000,4,0
100,5,20000,4,0
30,7,20000,4,0
100,7,10000,4,0
50,6,20000,4,0
0,10,10000,4,0
10,2,10000,4.5,0
10,4,20000,4,0
30,2,20000,4.5,0
80,4,10000,3.5,0
10,2,20000,4.5,0
40,1,20000,4.5,0
40,9,20000,3.5,1
80,5,20000,4,0
60,8,20000,4,1
40,5,20000,4,0
30,2,20000,4,0
80,5,20000,4,0
10,6,20000,4,0
20,1,20000,4,0
30,2,20000,4,1
20,5,20000,3.5,0
30,1,10000,3.5,0
40,1,20000,4,0
20,1,20000,4.5,0
80,4,10000,4,0
10,2,20000,4,0
30,2,20000,4,0
30,2,30000,3.5,0
20,2,20000,4,0
50,4,20000,3,0
0,4,20000,4,1
60,5,10000,3.5,0
10,4,30000,4.5,0
100,2,10000,3.5,0
10,6,20000,4,0
40,4,10000,4.5,0
60,5,20000,4.5,0
60,5,20000,4,0
50,1,20000,4,1
0,5,20000,3.5,0
70,5,20000,4,0
700,2,10000,4,0
20,4,30000,3.5,0
70,1,20000,4,1
40,5,20000,4,0
30,4,20000,4,0
70,5,20000,4,0
20,2,20000,4.5,0
30,7,20000,3.5,0
30,8,10000,4,0
300,6,10000,4.5,0
30,2,30000,4,0
10,7,10000,4,0
20,5,10000,4,0
30,4,10000,3.5,0
30,2,20000,4,1
10,2,20000,4.5,0
20,2,20000,4.5,0
20,2,20000,4.5,0
10,4,20000,4,0
100,4,10000,3.5,0
20,4,20000,4,0
1000,6,20000,4,0
30,4,30000,4,0
30,2,20000,4,0
10,1,30000,4.5,0
30,1,20000,4,0
200,5,20000,4,0
40,1,10000,4.5,0
60,1,20000,4,0
200,5,20000,4,1
40,4,30000,4,0
30,2,20000,3.5,0
40,4,10000,4.5,0
20,2,20000,4,0
20,4,20000,3.5,0
600,5,20000,4,0
50,4,20000,4,0
30,6,10000,4,1
20,2,20000,4,0
10,2,20000,4,0
60,8,20000,3.5,0
50,2,20000,4,0
10,2,20000,4.5,0
10,2,20000,4.5,0
30,2,20000,4,0
60,4,10000,4,0
20,2,20000,4,0
40,2,20000,4,0
50,4,20000,4,0
20,1,20000,4,0
10,4,20000,4,0
60,4,20000,4,0
20,1,20000,3.5,0
30,5,10000,4,0
20,4,20000,4,0
30,2,20000,3.5,0
50,5,20000,4,0
40,5,20000,4,0
20,4,30000,4,0
40,2,20000,4,0
10,2,20000,4.5,0
50,4,20000,4,0
40,1,20000,4,0
20,7,10000,4,0
0,4,20000,4.5,0
70,9,20000,3.5,0
30,4,20000,4,0
50,5,20000,4,0
70,6,20000,4,0
400,4,20000,4,0
80,10,20000,4,0
30,6,20000,4,0
20,4,20000,4,0
60,5,10000,4,0
40,2,20000,4,0
20,1,20000,4,0
60,4,20000,4,0
200,4,20000,4,0
20,4,10000,3.5,0
40,4,20000,4,0
40,4,20000,3.5,0
70,8,20000,4,0
40,7,20000,4,0
20,4,20000,4,0
20,2,20000,4.5,0
30,4,20000,4,1
60,5,20000,4,0
70,4,10000,3.5,1
30,5,10000,4,0
50,9,20000,3.5,1
30,5,20000,3.5,0
40,9,20000,4.5,0
400,4,20000,4,0
40,4,10000,4,0
10,6,20000,4,0
60,5,20000,4,0
30,10,10000,3.5,0
50,9,20000,3.5,0
10,10,20000,3.5,0
30,1,20000,4,0
400,2,10000,4,0
50,8,20000,4,0
30,10,10000,4,0
10,1,20000,4,0
40,9,20000,4,0
30,2,20000,4,0
40,2,10000,4,0
30,7,10000,3.5,0
30,9,20000,4.5,1
20,1,20000,4,0
30,2,20000,4.5,0
60,5,20000,4,0
10,4,10000,4,0
20,9,10000,4,0
20,2,10000,4,0
30,2,20000,4,0
80,1,10000,4,0
20,1,20000,4,0
30,2,20000,4,0
200,10,10000,4.5,0
30,5,20000,4,1
40,2,20000,4.5,0
20,4,20000,3.5,0
30,1,20000,4,0
0,5,20000,3.5,0
50,5,20000,3.5,0
40,1,10000,4,0
60,8,20000,4,0
20,4,20000,4,0
20,2,10000,4,0
400,1,20000,4.5,0
20,8,10000,3.5,0
10,1,20000,4,0
40,8,20000,4,0
20,9,20000,4.5,0
20,6,10000,3.5,0
10,7,10000,4,0
20,5,20000,4,0
20,1,20000,4,0
60,7,20000,3.5,0
100,4,10000,4.5,0
40,5,20000,4,0
20,1,30000,4,0
10,2,10000,4.5,0
20,4,10000,3.5,0
200,1,20000,4,0
10,2,30000,4,0
30,1,20000,4.5,0
20,2,20000,4,0
50,9,10000,4,0
10,1,20000,4,0
10,4,20000,4,0
30,8,20000,4,1
20,4,20000,4,0
10,4,30000,4,0
20,2,20000,4,0
20,2,20000,4,0
20,4,20000,4,0
30,2,20000,4,0
40,2,20000,4,0
30,2,20000,4,0
20,2,20000,4.5,0
30,2,20000,4,0
50,10,10000,4.5,0
30,1,10000,3.5,0
30,7,20000,4,0
50,5,20000,4,0
30,7,10000,4,0
30,1,20000,4,0
60,5,20000,4,0
10,6,20000,4.5,0
40,4,10000,4,0
40,4,20000,4,0
40,4,20000,4,0
40,4,20000,4.5,0
30,6,10000,4.5,0
90,5,20000,4,0
20,4,30000,4.5,0
30,2,20000,4.5,0
40,4,20000,3.5,0
60,4,20000,4,0
30,6,10000,4,0
40,1,10000,4,1
50,11,10000,4,0
20,1,20000,4,0
40,4,20000,4,0
30,6,20000,3.5,0
60,2,20000,4,0
70,5,10000,3.5,0
70,11,10000,4,0
50,11,20000,4,1
20,4,30000,4.5,0
80,6,20000,4,1
20,4,20000,4,0
30,2,30000,4,0
30,6,20000,4,0
50,4,20000,4,0
30,1,20000,4.5,0
0,1,20000,4.5,0
60,2,20000,4,0
30,7,10000,3.5,0
100,6,10000,4.5,1
20,1,20000,4,0
70,2,10000,4.5,0
30,5,20000,4,0
60,1,20000,4,0
20,1,20000,4,1
40,11,20000,4,0
20,4,20000,4,1
60,4,30000,4,0
20,5,10000,4,0
50,8,10000,4,0
100,2,10000,4,0
30,4,20000,4,0
50,9,20000,3.5,0
20,7,20000,4,0
10,4,20000,4,0
70,2,10000,4,0
10,2,20000,4,0
200,5,20000,4,0
80,2,20000,4,0
30,2,20000,4,0
10,4,20000,4.5,0
20,7,10000,3,0
10,2,20000,4.5,0
20,2,20000,4.5,0
30,7,10000,3,0
30,1,20000,4,0
200,5,20000,4,0
30,4,10000,4,0
30,4,20000,4.5,0
10,12,20000,4,0
50,2,30000,4,0
50,4,10000,4,0
40,4,20000,3.5,0
90,2,20000,3.5,0
30,4,20000,4,0
10,4,20000,4,0
20,4,30000,4.5,0
40,2,20000,4,0
10,4,30000,4,0
500,4,20000,3.5,0
10,2,20000,4,0
20,2,20000,4.5,0
30,5,20000,4,0
0,16,20000,4.5,0
10,1,20000,4.5,0
60,8,10000,3.5,0
30,4,10000,3.5,0
40,1,20000,4,0
10,10,20000,4,0
40,5,20000,4,0
10,2,20000,4.5,0
300,6,20000,4,0
100,2,10000,4,0
30,4,20000,4,0
50,1,20000,4,0
80,7,20000,4,0
20,1,20000,4,0
80,4,10000,4,0
30,7,20000,4,0
20,4,20000,4,0
80,4,20000,4,0
40,5,20000,4.5,0
60,9,20000,3.5,1
40,5,20000,3.5,0
40,2,20000,4,0
50,5,20000,4,0
30,2,20000,4.5,0
10,2,20000,3.5,0
20,4,10000,3.5,0
50,5,20000,4,0
30,4,10000,4,0
50,5,10000,4,0
10,2,20000,4.5,0
10,4,10000,4.5,0
20,2,20000,4,0
0,2,20000,4,0
10,4,30000,4.5,0
70,5,20000,4,0
30,11,20000,4,0
70,5,20000,4,0
40,7,20000,4,0
60,5,20000,4,0
20,7,20000,4,0
60,5,20000,4,0
60,5,10000,4,0
10,9,20000,4,0
40,4,20000,4,1
30,5,10000,4,0
100,4,0,4,0
30,5,20000,3.5,0
40,4,20000,4,0
40,5,20000,4,0
20,1,20000,4,0
50,7,10000,3.5,0
100,8,10000,4,0
600,5,10000,3.5,1
30,7,10000,4,0
10,10,10000,3.5,0
20,9,20000,4,0
30,5,20000,4,0
60,5,20000,4,0
50,2,20000,4,0
20,4,20000,4,0
40,4,20000,4,0
10,1,20000,4.5,0
60,2,10000,4,0
60,1,20000,4,0
70,6,20000,4,0
50,1,20000,4,0
30,2,20000,4,0
50,10,10000,3.5,0
30,5,20000,4.5,0
10,9,20000,4,0
400,5,20000,4.5,0
50,7,20000,3.5,0
70,2,20000,4,0
600,10,20000,4,0
60,8,20000,4,0
20,4,20000,4.5,0
90,10,20000,4,0
20,9,20000,4,0
40,2,20000,4.5,0
10,6,10000,3.5,0
30,7,20000,3.5,0
70,8,10000,3.5,0
80,1,20000,3.5,0
20,4,20000,4.5,0
10,4,30000,4.5,0
10,8,20000,3.5,0
40,7,10000,3.5,0
20,4,30000,4.5,0
30,1,20000,4,0
50,4,20000,4.5,0
100,5,20000,3.5,0
200,5,20000,4,0
70,8,10000,3.5,0
10,1,10000,4.5,0
100,5,10000,3.5,0
70,2,20000,3,0
20,2,10000,4,0
40,2,10000,4.5,0
40,7,10000,4,0
10,1,20000,4,0
20,4,10000,4,0
100,8,10000,3.5,1
10,1,20000,4.5,0
20,1,20000,4,0
40,2,20000,4.5,0
20,2,10000,4.5,0
60,9,10000,4,0
70,1,10000,4,0
20,5,10000,4,0
60,5,10000,4,0
40,2,20000,4,0
60,11,10000,4,0
30,2,20000,4,0
10,7,20000,4,0
50,5,20000,4,0
50,8,10000,4,0
10,1,20000,4,0
40,11,10000,4,0
10,2,20000,4,0
30,10,20000,3.5,0
30,2,10000,4.5,0
50,10,10000,4.5,0
40,1,20000,3.5,0
20,2,20000,4,0
80,7,10000,3.5,0
30,7,10000,4,0
20,2,10000,3.5,0
30,2,30000,4,0
20,10,10000,3.5,0
40,2,20000,4,0
90,11,10000,4,0
20,2,20000,4.5,0
60,4,20000,4,0
10,2,20000,4.5,0
20,1,20000,4,0
30,6,20000,4,0
100,4,10000,4,0
20,1,30000,4,0
70,4,20000,4,0
10,4,20000,4,0
30,4,20000,4,0
20,1,20000,4,0
30,4,20000,4,0
20,9,10000,4,0
60,8,10000,4,0
70,5,20000,4,0
100,5,10000,4,0
40,1,20000,4,0
40,9,20000,4,0
60,15,10000,4,0
40,2,20000,3.5,0
40,6,10000,3.5,0
30,2,20000,4,0
30,4,30000,4,0
40,6,10000,4,0
10,4,20000,4,0
10,4,20000,4,0
20,2,20000,4,0
30,4,20000,4,0
50,5,10000,4,1
30,5,10000,4,0
10,2,20000,4,0
10,2,20000,4,0
10,4,10000,4.5,0
50,6,20000,3.5,0
50,4,20000,3,0
30,1,20000,4,0
500,4,20000,3.5,0
10,4,30000,4,0
70,5,20000,4,0
70,8,10000,3.5,0
30,2,20000,4,0
70,1,20000,4,0
20,2,10000,4.5,0
40,1,10000,4,1
30,1,20000,4,0
20,1,10000,4,0
50,4,20000,4,0
200,5,20000,4,1
60,7,10000,3.5,0
40,11,10000,4.5,0
40,7,20000,3.5,0
30,9,20000,4,0
70,10,10000,4,0
50,5,20000,3.5,0
70,5,10000,3.5,0
20,9,20000,4,1
70,8,10000,3.5,0
50,5,20000,4.5,0
40,4,20000,4,0
80,6,10000,4,0
40,2,20000,4,0
30,2,10000,4,0
30,1,20000,4,0
40,8,20000,4,0
40,2,20000,4,0
60,4,20000,3.5,1
60,5,20000,4,0
50,8,10000,4.5,0
10,4,20000,4,0
40,7,20000,4,0
100,2,20000,4,0
40,4,20000,4,0
30,4,20000,4,0
50,5,20000,4,0
20,2,20000,4,0
30,2,20000,4.5,0
40,10,20000,4,0
40,8,10000,4,0
30,2,20000,4,0
30,10,10000,3.5,0
60,5,20000,4,0
30,2,20000,3.5,0
100,6,10000,4,0
20,6,10000,4,0
50,2,10000,4.5,0
20,8,10000,4.5,0
20,5,10000,4,0
100,5,20000,4,0
10,4,10000,4,0
20,10,20000,4.5,0
10,4,10000,4,0
70,5,10000,3.5,0
10,4,30000,4,0
20,1,20000,4,0
10,4,10000,4,0
30,2,20000,4,0
50,7,20000,4,0
20,4,20000,4,0
50,2,20000,4,0
60,4,20000,4,0
10,10,20000,4,0
20,2,20000,4,0
60,4,20000,4,0
70,5,10000,4,0
50,8,10000,4,0
10,4,20000,4,0
50,9,10000,4,0
20,2,10000,4,0
20,6,10000,4,0
80,9,10000,4,0
60,4,20000,4,0
100,9,20000,4,1
30,7,10000,4.5,0
0,1,20000,4,0
10,1,20000,3.5,0
70,6,10000,4,0
20,1,10000,4,0
50,1,20000,3.5,0
100,10,10000,4.5,0
50,1,10000,4,0
30,1,10000,3,0
40,2,20000,4,0
30,2,20000,4,0
70,8,10000,3.5,0
40,4,10000,4,0
60,1,20000,3.5,0
10,1,10000,4.5,0
20,5,10000,4,0
40,10,10000,4,0
20,2,10000,4,0
10,4,20000,4,0
20,4,10000,4,0
10,12,20000,4.5,0
10,4,30000,4,0
40,6,10000,4,0
0,4,20000,4,0
30,4,30000,4,0
500,6,20000,3.5,0
40,7,10000,4,0
20,2,20000,4,0
30,2,10000,4,0
60,2,20000,3.5,0
70,5,20000,3.5,0
20,2,20000,4.5,0
20,4,30000,4.5,0
20,2,20000,4.5,1
40,1,20000,3.5,0
20,2,20000,4,0
0,5,20000,4,0
10,6,20000,4,0
30,7,10000,4.5,0
0,5,10000,3.5,0
20,1,20000,4,0
10,1,20000,4,0
60,4,20000,4,0
20,4,10000,4.5,0
10,6,20000,4.5,0
80,8,10000,3.5,0
50,7,10000,3.5,0
10,6,10000,4,0
50,5,10000,3.5,0
40,2,20000,4.5,0
20,7,20000,4.5,0
90,8,10000,4,0
30,2,20000,4,0
30,4,10000,4,0
30,10,10000,3.5,0
30,4,10000,4,0
10,2,20000,4,0
70,6,20000,3.5,0
100,2,20000,4,0
70,4,20000,4,0
30,4,20000,4.5,0
50,4,10000,3.5,0
20,2,20000,4,0
20,1,20000,4.5,0
10,4,20000,4,0
40,9,10000,4,0
30,1,20000,4,0
10,1,20000,4,0
20,4,10000,4,0
30,1,20000,4,0
30,2,20000,4,0
10,4,10000,4,0
20,4,10000,3,0
40,10,10000,4,0
30,4,20000,4,0
40,2,20000,3.5,0
10,1,20000,4,0
20,5,20000,3.5,0
20,4,20000,4.5,0
20,6,20000,4,0
20,5,10000,4,0
20,6,20000,4,0
40,7,20000,4,0
40,5,10000,4,0
30,5,20000,4,0
20,1,30000,4,0
30,2,20000,4,0
20,10,20000,4,0
20,2,20000,4.5,0
10,4,10000,4,0
30,4,20000,4,0
20,1,20000,4,1
50,5,20000,4,0
40,2,10000,4.5,0
10,2,20000,4,0
60,5,10000,4,0
20,10,10000,3.5,0
200,5,20000,4,0
70,1,20000,4,1
30,1,20000,4,0
40,2,10000,4,0
100,4,20000,4,0
70,4,20000,3.5,0
40,9,10000,4,0
20,9,20000,4,0
70,7,10000,3.5,0
60,5,10000,4,0
10,2,10000,4.5,0
200,5,20000,4,1
30,4,20000,4.5,0
20,2,20000,4.5,0
20,1,20000,4,0
100,5,10000,3.5,0
30,7,10000,4,0
40,5,20000,4,0
40,5,10000,4,0
60,6,20000,4,1
30,1,20000,4,0
40,5,10000,4,0
10,4,20000,4,0
10,2,20000,4,0
20,2,20000,4.5,0
40,4,20000,4,0
40,5,20000,4,0
400,6,20000,3.5,1
10,1,20000,4,0
70,9,20000,4,0
60,5,10000,3.5,0
30,5,20000,4,0
30,6,20000,4,0
40,2,20000,4,0
40,2,20000,4.5,0
10,2,20000,4,0
50,9,20000,4,0
40,4,20000,4,0
40,2,10000,4,0
40,4,20000,4,0
30,4,20000,4,0
50,4,20000,3.5,0
20,1,20000,4,0
30,5,20000,4,0
20,1,20000,4,0
20,2,20000,4,0
50,4,20000,3.5,0
400,4,10000,3.5,0
20,2,20000,4,0
30,9,10000,4,0
10,1,20000,4,0
10,9,10000,4.5,0
40,7,20000,3.5,0
30,10,10000,4,0
30,4,10000,4.5,0
40,5,20000,4,0
10,5,20000,4,0
20,1,20000,4,0
20,1,10000,4,0
60,4,20000,3,0
20,2,20000,4,0
30,5,20000,4,0
40,2,20000,4.5,0
30,5,10000,4.5,0
20,2,10000,4.5,0
30,4,10000,4,0
40,2,20000,3.5,0
30,4,20000,4,1
40,5,20000,4,0
40,2,10000,4,0
30,1,20000,4,0
20,5,10000,3.5,0
50,5,20000,4.5,0
40,5,10000,3.5,0
70,8,20000,4,0
20,10,20000,4.5,0
10,9,10000,4,0
70,2,10000,4,0
50,5,10000,4,0
70,2,20000,4,0
20,2,20000,4.5,0
20,2,20000,3.5,0
20,2,20000,4,0
50,2,20000,4,0
50,2,20000,4,0
70,4,10000,4,1
10,9,20000,4.5,0
300,4,10000,3.5,0
50,1,20000,4,1
50,5,20000,4,0
10,2,10000,4.5,0
30,2,10000,4,0
30,1,20000,4,0
30,5,20000,4,0
20,5,10000,3.5,0
10,2,10000,4,0
30,1,20000,3,0
20,1,20000,4.5,0
70,4,10000,3.5,0
30,5,20000,4,0
30,2,20000,4,0
40,6,20000,4,0
20,2,10000,4,0
30,4,10000,4,0
30,2,20000,4,0
10,1,20000,4,0
10,10,10000,3.5,0
40,5,10000,4,0
30,2,20000,4,0
10,4,30000,4.5,0
10,9,20000,4.5,0
20,1,20000,4,0
20,1,10000,4,0
10,2,20000,4.5,0
30,5,10000,4,0
10,2,20000,4,0
30,1,20000,4,0
50,7,20000,4.5,0
10,2,10000,4,0
50,2,20000,4,0
60,2,20000,4,0
30,1,10000,4.5,0
20,5,20000,4.5,0
10,17,10000,4.5,0
10,4,20000,4,0
60,1,20000,3.5,0
10,6,20000,4.5,0
60,5,10000,4,0
20,2,10000,4,0
30,2,20000,4,0
20,2,10000,4,0
40,9,20000,4,0
30,2,20000,4,0
40,4,20000,4,0
90,8,10000,4,0
30,9,10000,4,0
20,11,10000,4,0
20,1,20000,4,0
30,8,10000,4,0
40,2,10000,4.5,0
20,1,20000,3.5,0
70,5,20000,3.5,0
40,4,10000,4,0
30,11,10000,4,0
0,2,10000,4.5,0
50,1,20000,3.5,0
20,1,20000,3.5,0
60,2,10000,4.5,0
20,4,20000,4,0
30,2,20000,4,0
200,5,20000,4,1
30,8,10000,4,0
60,5,20000,4,0
100,2,10000,3.5,0
30,4,20000,4,1
40,8,20000,4,0
40,2,10000,3.5,0
500,6,20000,3.5,0
30,11,10000,4,0
40,5,10000,4,0
100,8,10000,4,1
70,5,10000,4,0
10,2,20000,4.5,0
20,5,10000,4,0
10,5,10000,3.5,0
30,4,30000,4.5,0
50,2,20000,4,0
30,2,20000,4.5,0
10,4,10000,4,0
20,1,10000,4,0
20,5,10000,4,0
20,4,10000,3.5,0
30,7,10000,4,0
10,1,20000,4.5,0
10,4,20000,4.5,0
50,8,10000,4,0
20,8,10000,4,0
80,5,20000,4,0
50,1,20000,4,0
10,1,10000,4.5,0
20,4,10000,4,0
20,2,30000,4,0
10,9,20000,4.5,0
30,1,20000,4,0
20,1,20000,4.5,0
50,4,10000,3,0
30,2,20000,4,0
30,2,30000,3.5,0
50,4,20000,3.5,0
100,6,10000,4,0
50,5,20000,4,0
40,1,20000,4,1
20,1,20000,4,0
30,4,10000,4.5,0
90,1,10000,4,0
40,1,20000,4,0
40,2,20000,4,0
20,1,20000,4,0
40,4,10000,3.5,0
0,2,10000,4,0
20,4,30000,4.5,0
60,5,10000,4,0
60,4,30000,4,0
70,5,20000,4,0
40,2,20000,4,0
30,2,10000,4,0
30,6,20000,4,0
20,10,10000,4,0
20,1,20000,4,0
20,10,10000,3.5,0
30,5,20000,4.5,0
10,10,10000,4,0
50,8,10000,4,0
10,2,10000,3.5,0
40,1,10000,4,0
40,1,10000,4,0
30,2,20000,4,0
30,4,10000,4,0
50,9,10000,4,0
10,1,20000,4.5,0
100,5,10000,4,0
70,4,20000,4,0
50,5,20000,4.5,0
50,5,20000,4.5,0
20,11,10000,4,0
20,2,20000,4,0
50,4,20000,4,0
30,5,20000,4,0
60,9,10000,3.5,0
20,5,10000,4,0
30,1,10000,4,0
10,2,20000,4,0
800,6,0,4,0
20,1,20000,4,0
20,4,10000,4.5,0
10,1,20000,4,0
30,2,10000,4,0
50,5,10000,3.5,0
40,9,10000,3.5,0
30,2,20000,4,0
40,7,10000,4,0
20,1,20000,4,0
30,1,20000,4.5,0
10,8,10000,3.5,0
100,4,10000,4,0
100,9,20000,4,0
10,4,20000,4.5,0
30,8,10000,4,0
40,1,10000,3.5,0
30,2,20000,4,0
30,1,10000,4.5,0
30,4,20000,4.5,0
50,8,10000,4,0
20,2,10000,4.5,0
40,7,10000,4,0
20,1,10000,4,0
40,9,20000,4,0
30,1,20000,4,0
100,5,10000,4,0
10,4,20000,4.5,0
30,1,10000,4,0
30,4,20000,4,0
50,9,20000,4,0
60,2,10000,4,0
60,11,10000,4.5,0
10,4,10000,4,0
20,2,20000,4.5,0
30,2,30000,4,0
30,1,20000,4,0
20,7,10000,4,0
40,1,20000,4.5,0
30,2,20000,4,0
10,2,20000,4,0
80,2,10000,3.5,0
0,4,10000,3.5,0
20,8,10000,4.5,0
500,7,10000,4,1
30,2,10000,4,0
50,11,20000,3.5,0
20,2,10000,3.5,0
40,2,20000,4,0
20,10,20000,4,0
20,2,10000,4,0
50,8,10000,4,0
60,8,20000,4,0
10,1,20000,4.5,0
60,5,20000,4,0
40,4,20000,4.5,0
30,6,10000,4,0
80,2,10000,4,0
10,1,10000,4,0
70,4,10000,3.5,0
0,2,10000,4.5,0
300,4,10000,4,0
30,4,10000,4,0
50,6,10000,4,0
20,2,10000,4,0
