rating,Genre,ratings_count,adapted
4,romance,91630,yes
4,young adult,99918,yes
4,young adult,82102,yes
4,drama,59973,no
4,sci-fi,74517,no
4,#N/A,76791,no
4,young adult,84358,no
4,young adult,75307,no
4,horror,79824,yes
4,fantasy,71815,no
4,romance,97615,no
4,romance,66085,no
4,young adult,73515,no
4,fantasy,89033,yes
4,sci-fi,72311,no
4,#N/A,32626,no
4,young adult,99311,no
4,mystery,94506,no
4,young adult,95026,no
4,fantasy,83664,no
4,fantasy,87423,yes
4,fantasy,68865,no
4,romance,72734,no
4,mystery,93057,no
4,young adult,89733,no
4,horror,72493,yes
4,sci-fi,76440,no
4,horror,68861,no
4,romance,73573,no
4,#N/A,59333,no
4,mystery,56200,no
4,mystery,65422,no
4,crime,71868,no
4,drama,62231,no
4,fantasy,83085,no
4,young adult,87665,no
4,thriller,69351,no
4,fantasy,67125,no
4,thriller,78766,no
4,horror,79508,no
4,fantasy,74815,no
4,#N/A,62454,no
4,young adult,92922,no
4,#N/A,69596,no
4,fantasy,82706,yes
4,fantasy,68255,no
4,young adult,81579,no
4,young adult,68063,no
4,romance,106608,no
4,young adult,82458,no
4,fantasy,80740,no
4,mystery,68676,no
4,fantasy,72714,no
4,sci-fi,74133,no
4,sci-fi,68416,no
5,fantasy,99067,yes
4,young adult,90147,no
4,#N/A,81914,no
4,mystery,86963,no
4,romance,68224,no
4,thriller,72207,no
4,romance,62229,no
4,romance,61135,no
4,comedy,79117,no
4,fantasy,91390,no
4,fantasy,81553,no
4,romance,68854,no
4,young adult,99942,no
4,#N/A,67128,no
4,fantasy,71379,no
4,young adult,75275,yes
4,fantasy,75051,no
4,romance,66720,no
4,fantasy,64278,no
4,fantasy,63304,no
4,young adult,80367,no
4,young adult,93818,no
4,fantasy,90908,no
4,mystery,77206,no
4,thriller,71775,no
4,young adult,90071,no
4,young adult,79746,no
4,romance,97830,no
4,horror,72797,no
4,mystery,87335,no
4,#N/A,64347,no
4,romance,97616,no
4,thriller,65397,no
4,young adult,89356,no
4,fantasy,69058,no
4,comedy,56802,no
4,drama,68480,no
4,thriller,65428,yes
4,young adult,94176,no
4,#N/A,61238,no
4,fantasy,79627,no
4,mystery,92916,no
3,thriller,60323,no
4,comedy,70446,no
5,young adult,108384,no
4,#N/A,60409,no
4,#N/A,60126,no
4,mystery,71777,no
4,sci-fi,55678,no
4,#N/A,66079,no
4,#N/A,64162,no
4,young adult,70454,no
4,drama,70382,no
4,mystery,67768,no
4,comedy,59295,no
4,romance,68451,yes
4,mystery,66857,no
4,fantasy,67047,no
4,fantasy,76277,yes
4,fantasy,86805,no
4,young adult,81945,no
4,mystery,72480,no
4,#N/A,61439,no
4,fantasy,67107,yes
4,mystery,49740,no
4,#N/A,71968,no
4,#N/A,63324,no
4,comedy,71816,no
4,sci-fi,72426,no
4,#N/A,70335,yes
3,fantasy,66104,no
4,fantasy,96417,no
4,fantasy,97514,no
4,fantasy,75186,yes
4,fantasy,63530,no
4,horror,82062,yes
4,fantasy,78123,no
4,sci-fi,57614,no
4,fantasy,71271,no
4,fantasy,75196,no
4,#N/A,65277,no
4,mystery,60737,no
4,fantasy,65068,no
4,horror,53662,no
4,fantasy,80883,yes
4,young adult,37792,yes
4,fantasy,78903,no
4,young adult,90157,no
4,fantasy,74378,no
4,young adult,100464,no
4,horror,80299,no
4,young adult,67264,no
4,fantasy,64416,no
4,fantasy,67777,no
4,thriller,63335,yes
4,fantasy,82757,no
4,horror,73807,no
4,mystery,69948,no
4,fantasy,71355,no
4,fantasy,75133,no
4,drama,65900,no
4,drama,67643,yes
4,young adult,78314,no
4,fantasy,76911,yes
4,fantasy,72588,no
4,young adult,73000,no
4,young adult,48305,no
4,#N/A,61496,no
4,horror,53187,yes
4,fantasy,77046,yes
5,fantasy,68410,no
4,young adult,82270,yes
4,young adult,68701,yes
4,mystery,63691,no
4,crime,71411,yes
4,mystery,68834,no
5,young adult,76785,no
4,fantasy,85683,no
4,horror,61842,no
4,young adult,74121,yes
4,#N/A,61498,no
4,fantasy,53151,no
4,drama,67753,no
4,young adult,59715,no
4,mystery,63114,no
4,horror,58428,no
4,mystery,84363,no
4,young adult,82291,no
4,comedy,56548,no
4,romance,69087,yes
4,fantasy,73534,no
4,mystery,56344,no
4,fantasy,76219,yes
4,young adult,103844,no
4,young adult,85873,no
4,fantasy,74156,no
4,fantasy,63027,no
4,#N/A,66049,no
4,fairy-tales,78487,no
4,horror,66287,yes
4,#N/A,66591,no
4,sci-fi,68597,no
4,romance,66577,no
4,mystery,61835,no
4,thriller,46551,yes
3,romance,53331,no
4,mystery,71354,yes
4,crime,66194,no
4,fantasy,66390,no
4,young adult,74029,no
4,romance,62840,no
4,#N/A,86284,no
4,young adult,86929,no
3,romance,63342,no
4,fantasy,69616,no
4,fantasy,57279,no
4,#N/A,64391,yes
3,comedy,59843,no
4,fantasy,62330,no
4,horror,70921,no
4,thriller,62128,no
4,young adult,69709,no
4,drama,62405,no
4,horror,65005,no
4,comedy,63347,no
4,fantasy,64961,no
3,romance,59932,no
4,fantasy,73918,yes
4,#N/A,56464,no
4,mystery,90541,no
4,romance,67632,yes
4,drama,66923,yes
4,comedy,69007,no
4,fantasy,93340,no
4,#N/A,57468,no
4,young adult,61296,no
4,drama,60002,no
4,#N/A,63100,no
4,romance,27308,no
4,fantasy,50158,no
4,young adult,54140,no
4,young adult,79264,yes
4,#N/A,53384,no
4,#N/A,70704,no
4,horror,68011,yes
4,comedy,66947,no
4,fantasy,70029,no
4,fantasy,57764,no
4,fantasy,82470,no
4,young adult,132552,yes
4,drama,70079,yes
4,drama,57078,no
4,fantasy,65638,no
4,romance,73093,yes
4,drama,57583,yes
4,romance,62219,no
4,comedy,58688,no
4,mystery,56918,no
4,mystery,52765,no
4,fantasy,69134,no
4,young adult,71353,yes
4,young adult,70701,yes
4,drama,61256,no
4,mystery,46225,no
4,romance,55236,yes
4,comedy,72329,no
4,romance,79461,no
4,fantasy,65091,yes
4,fantasy,45492,yes
4,romance,87432,no
4,fantasy,59650,no
4,romance,42958,no
4,young adult,81362,no
4,mystery,67433,no
4,#N/A,72504,no
4,fantasy,70269,no
4,fantasy,85699,no
3,fantasy,63737,yes
4,romance,51603,no
4,romance,84650,no
4,sci-fi,63235,no
4,mystery,61412,yes
4,fantasy,63050,no
4,#N/A,60193,no
4,fantasy,66360,no
4,young adult,74666,yes
4,horror,36541,no
4,sci-fi,58631,no
4,#N/A,60278,no
4,young adult,69815,yes
4,comedy,60869,no
4,young adult,58841,no
5,fantasy,54977,no
4,fantasy,74820,yes
4,horror,65063,yes
4,drama,73745,no
4,fantasy,55262,no
4,romance,69504,no
4,fantasy,85746,no
4,comedy,48277,no
4,young adult,60959,no
4,young adult,83886,yes
4,romance,50921,yes
4,#N/A,52704,no
4,mystery,67344,no
4,romance,60611,yes
4,fantasy,65477,no
4,fantasy,57716,no
4,drama,39758,yes
4,romance,82824,no
4,#N/A,57259,no
4,#N/A,58432,no
4,#N/A,53586,no
4,horror,56756,no
4,drama,61678,no
4,sci-fi,61836,no
4,sci-fi,66721,no
4,drama,67608,no
4,romance,55459,no
4,young adult,84776,no
4,#N/A,80737,no
4,fantasy,61361,no
3,young adult,68448,no
4,comedy,60236,no
4,fantasy,57993,no
4,fantasy,51461,yes
4,fantasy,75851,no
4,fantasy,66823,no
4,drama,62494,no
4,fantasy,67267,yes
4,thriller,58973,no
4,young adult,75436,no
4,fantasy,60624,no
4,drama,62135,no
3,drama,42339,no
4,fantasy,72052,no
4,young adult,76598,no
4,fantasy,82373,no
4,romance,84438,no
4,mystery,48286,no
4,drama,50422,no
4,fantasy,69102,no
4,fantasy,58906,no
3,romance,62760,no
4,fantasy,70119,no
4,young adult,83981,no
4,young adult,75834,no
4,thriller,57865,no
4,#N/A,58372,yes
4,fantasy,73883,no
4,young adult,63838,no
4,horror,60346,yes
4,young adult,92014,no
4,#N/A,55398,no
4,young adult,63756,no
4,young adult,79360,no
4,fantasy,45319,no
4,romance,59973,yes
4,romance,72611,no
4,thriller,34789,yes
4,thriller,57818,yes
3,mystery,65906,no
3,romance,72421,yes
4,drama,61347,no
4,romance,80433,no
4,young adult,66537,no
4,#N/A,54848,no
3,fantasy,55473,yes
4,fantasy,67753,no
4,mystery,59974,no
4,sci-fi,61888,no
4,romance,57632,no
4,horror,60672,no
4,#N/A,56510,no
4,horror,58062,yes
4,comedy,55355,no
4,drama,69450,no
4,drama,59963,no
4,drama,56550,yes
4,young adult,60372,yes
4,drama,67077,no
4,young adult,85034,no
4,thriller,52333,yes
4,#N/A,54341,no
4,fantasy,65932,no
4,horror,60932,no
4,young adult,75987,no
4,fantasy,65626,no
4,thriller,59229,no
4,fantasy,62432,no
4,romance,70737,no
4,#N/A,43927,no
4,mystery,37379,no
4,young adult,57312,yes
4,mystery,58742,yes
4,romance,58028,no
4,thriller,55251,no
4,#N/A,47661,no
5,fantasy,66402,no
4,fantasy,70961,no
4,young adult,59804,no
4,romance,65828,no
4,mystery,76052,no
4,mystery,56191,no
4,young adult,79959,no
4,young adult,50084,no
4,romance,53378,yes
4,young adult,79266,no
4,romance,54777,no
4,#N/A,49344,no
4,young adult,68112,no
4,#N/A,47185,no
4,young adult,67602,yes
4,thriller,53411,no
5,romance,55556,no
4,fantasy,56827,yes
4,sci-fi,54014,yes
4,#N/A,55889,no
4,fantasy,50112,yes
4,mystery,54781,yes
4,drama,50876,no
4,#N/A,50215,no
4,fantasy,60744,yes
4,mystery,74747,yes
4,sci-fi,59191,no
4,fantasy,61457,no
4,fantasy,64089,no
4,mystery,60469,no
4,fantasy,66701,no
4,horror,62641,yes
4,fantasy,67539,no
4,fantasy,67171,no
4,fantasy,83051,no
4,young adult,72732,no
4,fantasy,57476,no
4,young adult,67608,no
3,mystery,58348,no
4,horror,64813,yes
4,drama,59756,no
4,thriller,54930,no
4,young adult,59642,no
4,sci-fi,49255,no
4,sci-fi,58991,no
4,mystery,43016,no
4,fantasy,62571,no
4,romance,60154,yes
4,young adult,61126,no
4,young adult,83767,no
4,young adult,69733,no
4,fantasy,84677,no
5,fantasy,57779,no
3,romance,60812,no
4,young adult,57626,no
4,sci-fi,46742,no
4,romance,59705,no
4,sci-fi,58945,yes
4,crime,51694,no
4,drama,52734,no
4,fantasy,66015,yes
3,fantasy,45905,no
4,#N/A,59868,no
4,fantasy,55948,no
4,romance,58291,no
4,young adult,69636,no
4,fantasy,90202,no
4,young adult,66950,no
4,#N/A,52964,no
4,young adult,46197,no
4,#N/A,53019,no
4,romance,44170,no
4,fantasy,54173,no
4,drama,56842,no
4,sci-fi,48330,no
3,sci-fi,53487,no
4,young adult,61613,no
4,#N/A,57763,no
4,romance,57413,no
3,romance,46541,no
4,fantasy,52061,yes
4,#N/A,22315,no
4,#N/A,50206,no
4,romance,59930,no
4,fantasy,59737,no
4,sci-fi,51454,no
4,drama,49578,no
4,fantasy,65409,no
4,fantasy,59657,no
4,young adult,55576,no
4,romance,49015,yes
4,fantasy,67451,no
4,mystery,73839,no
4,young adult,68750,yes
4,young adult,77454,no
4,romance,30395,no
4,fantasy,60746,no
4,mystery,46348,no
4,fantasy,51580,no
4,comedy,46092,yes
4,romance,79077,no
4,romance,47812,no
4,sci-fi,52249,yes
4,#N/A,45874,no
4,fantasy,57265,no
4,young adult,77575,yes
3,romance,44839,no
4,horror,54958,no
4,#N/A,55296,no
4,romance,55373,no
4,mystery,59317,no
4,romance,55841,no
4,drama,58836,no
4,horror,52518,yes
4,young adult,70196,no
4,horror,59354,no
4,young adult,67357,yes
4,horror,56287,yes
4,young adult,65273,no
4,#N/A,47720,no
4,fantasy,63635,no
5,romance,46663,no
4,young adult,69534,no
4,fantasy,30426,no
4,fantasy,61387,no
4,fantasy,59276,no
4,fantasy,61454,no
4,sci-fi,44612,no
3,sci-fi,49958,no
4,fantasy,53143,no
4,mystery,56053,no
4,mystery,53304,no
4,#N/A,50142,no
4,mystery,66089,no
4,sci-fi,63814,no
4,fantasy,78405,no
4,young adult,64430,no
4,drama,52062,yes
4,young adult,40885,no
4,mystery,64949,yes
4,young adult,59585,yes
4,fantasy,78658,no
4,mystery,49999,no
4,young adult,69065,no
4,mystery,53038,no
4,romance,41908,no
4,mystery,51748,yes
4,romance,46361,yes
4,#N/A,46797,no
4,romance,56901,yes
4,romance,51007,no
4,young adult,68676,no
5,fantasy,55518,no
4,thriller,44722,no
4,fantasy,50047,no
4,romance,51385,no
4,romance,49930,yes
4,fantasy,53676,no
4,fantasy,58481,no
4,#N/A,48816,no
4,mystery,52244,no
4,mystery,55637,no
4,fantasy,61987,no
4,fantasy,58925,no
4,fantasy,74479,no
4,young adult,61937,no
4,fantasy,60472,no
4,romance,83000,no
4,horror,50181,no
4,romance,59408,no
4,young adult,60720,yes
4,romance,69657,no
4,young adult,73492,no
4,fantasy,65259,no
4,romance,85266,no
4,#N/A,47688,no
4,romance,43976,no
4,fantasy,71988,no
4,fantasy,68084,no
4,fantasy,59698,no
4,fantasy,75637,no
4,romance,55019,yes
4,horror,56633,no
4,horror,64690,no
4,mystery,48807,no
4,romance,42978,no
5,comedy,48280,no
4,young adult,64082,no
4,mystery,47873,no
4,romance,66400,yes
4,#N/A,46716,no
2,drama,40718,no
4,romance,44956,no
4,horror,62268,yes
4,#N/A,54081,no
4,mystery,48692,no
4,drama,21459,no
4,young adult,74589,no
4,sci-fi,48256,no
4,fantasy,58967,no
4,horror,57569,yes
4,young adult,68651,no
4,romance,40569,no
4,young adult,58232,no
4,drama,50446,no
4,fantasy,70335,no
5,sci-fi,47736,no
4,fantasy,56860,no
4,comedy,59743,no
4,mystery,62726,no
4,fantasy,53878,no
4,romance,28651,no
4,drama,52095,no
4,young adult,50412,no
4,sci-fi,53746,no
4,thriller,47054,yes
4,romance,76368,no
4,mystery,35325,no
4,young adult,60519,no
4,mystery,70806,no
3,romance,42845,no
4,fantasy,62590,no
4,young adult,59403,yes
4,young adult,58135,no
4,mystery,50264,yes
4,young adult,66327,no
4,fantasy,45993,no
4,horror,49935,yes
4,young adult,74367,no
4,suspense,46216,no
4,mystery,46734,no
4,romance,44669,no
4,romance,34107,no
4,fantasy,42286,no
4,fantasy,51219,no
4,sci-fi,46518,no
4,thriller,47296,no
4,#N/A,48189,no
4,romance,70274,no
4,romance,51720,no
4,drama,52168,no
3,young adult,50598,no
4,#N/A,45203,no
4,mystery,51511,yes
4,romance,57831,no
4,sci-fi,44569,no
4,fantasy,73051,no
4,young adult,47674,no
4,young adult,69046,no
4,#N/A,48117,yes
4,young adult,51726,no
4,romance,33534,no
4,drama,41187,no
4,#N/A,41427,no
4,comedy,45554,no
4,fantasy,66382,no
4,mystery,55599,no
4,#N/A,55606,no
4,fantasy,62978,yes
4,young adult,68104,no
4,sci-fi,50300,no
4,fantasy,65027,no
4,mystery,48357,no
4,#N/A,44445,no
3,romance,44074,no
4,mystery,49994,no
4,horror,46845,yes
4,fantasy,67663,no
4,thriller,44681,no
4,mystery,52416,no
4,mystery,49139,no
4,mystery,46854,no
4,drama,48191,no
4,fantasy,51764,no
4,thriller,43992,no
4,#N/A,46041,no
3,horror,53644,no
3,romance,50738,no
4,fantasy,49095,no
4,sci-fi,48131,no
4,mystery,47533,yes
4,drama,42869,no
4,fantasy,47207,no
4,drama,56395,no
4,fantasy,51267,no
4,drama,54607,no
4,#N/A,47785,no
4,fantasy,69516,no
4,young adult,73056,no
4,fantasy,68816,yes
4,mystery,54908,no
4,romance,61211,no
3,romance,32084,no
4,fantasy,54420,no
4,young adult,56529,yes
4,young adult,46847,no
4,sci-fi,33132,no
4,drama,33504,no
4,horror,54401,no
4,fantasy,73030,yes
4,thriller,48838,no
4,young adult,54620,no
4,fantasy,52973,no
4,fantasy,44014,no
4,young adult,68270,no
4,fantasy,48879,yes
4,young adult,45978,yes
4,drama,22146,no
4,fantasy,46656,no
4,mystery,55355,no
4,romance,41606,no
4,romance,48663,no
4,sci-fi,51059,no
4,fantasy,41161,no
4,fantasy,61754,no
4,young adult,64093,no
4,fantasy,51161,no
4,young adult,54920,no
4,mystery,40727,no
4,fantasy,48830,no
4,horror,48755,no
4,comedy,44679,yes
4,fantasy,52845,no
4,fantasy,44595,no
4,#N/A,46736,no
4,thriller,49300,yes
4,drama,44317,no
4,#N/A,26898,no
4,romance,50255,yes
4,fantasy,54682,no
4,fantasy,66871,no
4,romance,31779,no
4,mystery,49283,no
4,#N/A,15002,no
4,romance,45051,yes
4,sci-fi,49617,no
4,fantasy,62359,no
4,fantasy,51385,no
4,horror,46179,no
4,mystery,24865,no
4,comedy,47323,no
4,romance,46208,no
4,fantasy,81420,no
4,fantasy,69032,yes
4,fantasy,68452,yes
4,mystery,31029,no
4,fantasy,58435,no
4,romance,52006,yes
4,fantasy,48485,no
4,young adult,45919,no
4,fantasy,78157,no
4,romance,51856,no
4,horror,55367,yes
4,drama,39300,yes
4,young adult,63615,yes
4,young adult,56444,yes
4,young adult,56737,no
4,mystery,65904,no
4,romance,41866,no
4,romance,49016,no
4,fantasy,71830,no
4,thriller,47682,yes
4,fantasy,50758,no
4,fantasy,60930,no
4,romance,50630,no
4,#N/A,43876,no
4,fantasy,57575,no
4,#N/A,44238,no
4,romance,56064,yes
4,young adult,66170,no
4,thriller,47148,no
4,#N/A,41081,no
4,horror,53017,yes
4,young adult,67482,no
4,comedy,44610,no
4,young adult,67018,no
4,young adult,45153,no
3,fantasy,49926,no
4,sci-fi,49551,no
4,romance,64223,no
4,sci-fi,45353,yes
4,romance,69350,no
4,fantasy,52974,no
4,sci-fi,42687,no
4,crime,43793,no
4,horror,52824,no
4,#N/A,41094,no
4,fantasy,48632,no
4,romance,41647,no
4,sci-fi,48649,no
4,#N/A,40023,no
4,horror,54919,yes
4,romance,70029,no
4,fantasy,42072,no
4,fairy-tales,48961,yes
4,fantasy,70476,no
4,#N/A,22618,no
4,romance,45518,no
4,drama,46475,no
4,fantasy,45081,no
4,drama,46357,no
4,romance,37839,no
4,#N/A,45856,no
4,fantasy,48640,no
4,fantasy,45320,no
4,fantasy,60780,yes
4,young adult,33994,no
4,horror,48400,no
4,young adult,47324,yes
3,comedy,43496,no
4,mystery,51119,no
4,drama,45567,no
4,mystery,48860,no
4,romance,56428,yes
4,thriller,51570,no
4,fantasy,58278,no
4,mystery,42306,no
4,mystery,59536,no
4,#N/A,52708,no
4,young adult,42361,no
4,#N/A,56444,no
4,drama,45660,yes
4,#N/A,43269,no
4,comedy,40840,yes
4,mystery,50322,no
4,fantasy,42037,no
3,fantasy,48982,no
4,romance,43698,yes
4,mystery,52843,no
4,mystery,48683,no
4,young adult,53317,yes
4,fantasy,37404,no
4,fantasy,48520,no
3,comedy,48061,no
4,#N/A,46635,no
4,drama,56656,no
4,young adult,58724,no
4,#N/A,58571,no
4,romance,71841,no
4,horror,50721,no
4,#N/A,37150,no
4,fantasy,54413,no
4,comedy,48711,no
4,sci-fi,45608,no
3,romance,36795,no
4,fantasy,52572,no
4,mystery,36523,no
4,young adult,52242,no
4,young adult,53023,no
4,horror,41176,no
4,drama,42175,no
4,#N/A,42821,no
4,young adult,56485,yes
4,mystery,46234,yes
4,fantasy,52823,no
4,mystery,38391,no
4,fantasy,49291,no
4,thriller,44196,no
4,#N/A,49636,no
4,mystery,41209,no
4,mystery,41761,no
4,comedy,47139,yes
4,fantasy,53245,no
4,romance,41138,no
4,mystery,46847,yes
4,mystery,41671,no
4,young adult,53706,no
4,romance,54248,no
4,young adult,44607,no
4,young adult,55139,no
4,young adult,48333,no
4,thriller,40111,no
4,mystery,51115,no
4,romance,50953,no
4,fantasy,44345,no
4,young adult,58717,no
4,fantasy,56807,no
4,drama,38017,no
4,#N/A,67046,no
5,fantasy,41512,no
4,fantasy,31765,no
4,romance,63240,no
4,sci-fi,44848,no
4,drama,45671,no
4,fantasy,50364,yes
4,romance,48639,no
4,young adult,43487,no
4,drama,46220,yes
4,fantasy,62189,no
4,romance,48805,no
4,young adult,47804,no
5,horror,40626,no
4,mystery,41932,no
4,fantasy,52954,no
4,#N/A,44414,no
4,young adult,37459,no
4,sci-fi,40353,no
4,romance,46708,no
4,fantasy,32228,no
5,fantasy,43929,no
4,sci-fi,41728,no
4,drama,41002,no
4,young adult,70995,no
4,fantasy,69410,no
4,romance,62297,no
4,romance,40259,no
4,#N/A,48040,no
4,fantasy,50746,no
4,young adult,47154,no
4,crime,45345,no
4,young adult,62907,no
4,mystery,36871,no
4,drama,43455,no
4,#N/A,40442,no
4,fantasy,61419,no
4,mystery,45937,no
4,fantasy,41924,no
4,fantasy,48537,no
4,fantasy,46878,no
4,thriller,43605,no
4,young adult,48239,no
4,fantasy,49863,no
4,drama,47389,yes
4,fantasy,56593,yes
4,fantasy,66901,yes
4,fantasy,51185,no
4,drama,45331,no
4,young adult,49105,yes
4,fantasy,29554,no
4,drama,41870,no
4,#N/A,34837,no
4,#N/A,47525,no
4,young adult,63486,no
4,thriller,42539,no
3,romance,53128,yes
4,drama,33100,yes
4,mystery,55685,no
4,#N/A,55606,no
4,sci-fi,39138,no
4,romance,53483,no
4,fantasy,47825,no
4,fantasy,43036,no
4,crime,39073,yes
4,romance,36560,no
4,fantasy,51752,no
4,crime,44921,no
4,young adult,47533,yes
