Amazon Index (ASIN),File Name,Image URL,Title,Author,Category ID,Category
143126431,0143126431.jpg,http://ecx.images-amazon.com/images/I/5153VLnTgIL.jpg,A Beam of Light (Inspector Montalbano),Andrea Camilleri,17,"Mystery, Thriller & Suspense"
1250022053,1250022053.jpg,http://ecx.images-amazon.com/images/I/51ZTn7RC3EL.jpg,The Long Way Home: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense"
1250057426,1250057426.jpg,http://ecx.images-amazon.com/images/I/51xIuP2D10L.jpg,Dishing the Dirt: An Agatha Raisin Mystery (Agatha Raisin Mysteries),M. C. Beaton,17,"Mystery, Thriller & Suspense"
553328255,0553328255.jpg,http://ecx.images-amazon.com/images/I/51gNNdvz0uL.jpg,The Complete Sherlock Holmes (2 Volumes),Sir Arthur Conan Doyle,17,"Mystery, Thriller & Suspense"
345544048,0345544048.jpg,http://ecx.images-amazon.com/images/I/51HNJdOzFfL.jpg,Speaking in Bones: A Novel (Temperance Brennan),Kathy Reichs,17,"Mystery, Thriller & Suspense"
1250021448,1250021448.jpg,http://ecx.images-amazon.com/images/I/51AO7A%2BUR2L.jpg,The Haunted Season: A Max Tudor Mystery (A Max Tudor Novel),G. M. Malliet,17,"Mystery, Thriller & Suspense"
1250070414,1250070414.jpg,http://ecx.images-amazon.com/images/I/510oV4k7xcL.jpg,Home by Nightfall: A Charles Lenox Mystery (Charles Lenox Mysteries),Charles Finch,17,"Mystery, Thriller & Suspense"
1633880761,1633880761.jpg,http://ecx.images-amazon.com/images/I/51LtWB27dcL.jpg,The Guise of Another,Allen Eskens,17,"Mystery, Thriller & Suspense"
312573502,0312573502.jpg,http://ecx.images-amazon.com/images/I/51d1j0BRZ1L.jpg,The Cruelest Month: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense"
312626908,0312626908.jpg,http://ecx.images-amazon.com/images/I/51ldwdoGGTL.jpg,Bury Your Dead: A Chief Inspector Gamache Novel,Louise Penny,17,"Mystery, Thriller & Suspense"
1937994309,1937994309.jpg,http://ecx.images-amazon.com/images/I/61woq0RHTgL.jpg,The Complete Sherlock Holmes (Knickerbocker Classics),Arthur Conan Doyle,17,"Mystery, Thriller & Suspense"
1476779171,1476779171.jpg,http://ecx.images-amazon.com/images/I/416IWDyC2QL.jpg,Trust No One: A Thriller,Paul Cleave,17,"Mystery, Thriller & Suspense"
743451791,0743451791.jpg,http://ecx.images-amazon.com/images/I/51qW9LMBpuL.jpg,Devil in a Blue Dress (Easy Rawlins Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense"
385539185,0385539185.jpg,http://ecx.images-amazon.com/images/I/51P5-%2BseHPL.jpg,And Sometimes I Wonder About You: A Leonid McGill Mystery (Leonid McGill Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense"
1617752614,1617752614.jpg,http://ecx.images-amazon.com/images/I/51MhtaLxa-L.jpg,The White House,JaQuavis Coleman,17,"Mystery, Thriller & Suspense"
1622869354,1622869354.jpg,http://ecx.images-amazon.com/images/I/51aIJtek7KL.jpg,Carl Weber's Kingpins: Miami,Nikki Turner,17,"Mystery, Thriller & Suspense"
1617752665,1617752665.jpg,http://ecx.images-amazon.com/images/I/517OmdgPwDL.jpg,Black Lotus,K'wan,17,"Mystery, Thriller & Suspense"
1601625006,1601625006.jpg,http://ecx.images-amazon.com/images/I/51ETcx34inL.jpg,Murder Mamas,Ashley and JaQuavis,17,"Mystery, Thriller & Suspense"
038553597X,038553597X.jpg,http://ecx.images-amazon.com/images/I/51vXTFMA4FL.jpg,Rose Gold: An Easy Rawlins Mystery,Walter Mosley,17,"Mystery, Thriller & Suspense"
1601624603,1601624603.jpg,http://ecx.images-amazon.com/images/I/51DXmAVE6CL.jpg,The Prada Plan,Ashley Antoinette,17,"Mystery, Thriller & Suspense"
307949788,0307949788.jpg,http://ecx.images-amazon.com/images/I/51bChyubtFL.jpg,Little Green: An Easy Rawlins Mystery (Vintage Crime/Black Lizard),Walter Mosley,17,"Mystery, Thriller & Suspense"
1101872594,1101872594.jpg,http://ecx.images-amazon.com/images/I/51O86g7GRQL.jpg,Shetani's Sister (Vintage Crime/Black Lizard),Iceberg Slim,17,"Mystery, Thriller & Suspense"
62259407,0062259407.jpg,http://ecx.images-amazon.com/images/I/519s1leSFWL.jpg,Pleasantville (Jay Porter Series),Attica Locke,17,"Mystery, Thriller & Suspense"
1939454395,1939454395.jpg,http://ecx.images-amazon.com/images/I/51MBHDE2qpL.jpg,Nobody Dies In Hollywood,John Wilder,17,"Mystery, Thriller & Suspense"
006173585X,006173585X.jpg,http://ecx.images-amazon.com/images/I/51S1mwdL2dL.jpg,Black Water Rising: A Novel (Jay Porter Series),Attica Locke,17,"Mystery, Thriller & Suspense"
1460248465,1460248465.jpg,http://ecx.images-amazon.com/images/I/51P56hT8o6L.jpg,Finding a Trace,David Pitzele,17,"Mystery, Thriller & Suspense"
345511085,0345511085.jpg,http://ecx.images-amazon.com/images/I/51-MU9kMl7L.jpg,Heartbreak of a Hustler's Wife: A Novel,Nikki Turner,17,"Mystery, Thriller & Suspense"
451239164,0451239164.jpg,http://ecx.images-amazon.com/images/I/51jP9LCcPDL.jpg,All I Did Was Shoot My Man: A Leonid McGill Mystery,Walter Mosley,17,"Mystery, Thriller & Suspense"
765381176,0765381176.jpg,http://ecx.images-amazon.com/images/I/51SZQ%2BngRRL.jpg,Trail of Echoes,Rachel Howzell Hall,17,"Mystery, Thriller & Suspense"
1601625103,1601625103.jpg,http://ecx.images-amazon.com/images/I/51NZKEKvy0L.jpg,Married To The Game (Urban Books),Chunichi,17,"Mystery, Thriller & Suspense"
1426770030,1426770030.jpg,http://ecx.images-amazon.com/images/I/51CR9ZDfkrL.jpg,The Color of Justice,Ace Collins,17,"Mystery, Thriller & Suspense"
765336359,0765336359.jpg,http://ecx.images-amazon.com/images/I/51rkoYFdT-L.jpg,Land of Shadows (Detective Elouise Norton),Rachel Howzell Hall,17,"Mystery, Thriller & Suspense"
615525970,0615525970.jpg,http://ecx.images-amazon.com/images/I/51oo4JES30L.jpg,"He loves me, He loves you not",Mychea,17,"Mystery, Thriller & Suspense"
870678833,0870678833.jpg,http://ecx.images-amazon.com/images/I/51XX8DGRA7L.jpg,Kenyatta's Escape (Holloway House Originals),Donald Goines,17,"Mystery, Thriller & Suspense"
1585713929,1585713929.jpg,http://ecx.images-amazon.com/images/I/41h9lZeaYcL.jpg,Lies In Disguise (Indigo),Bernice Layton,17,"Mystery, Thriller & Suspense"
989185907,0989185907.jpg,http://ecx.images-amazon.com/images/I/518Z6LWHBvL.jpg,"He Loves Me, He Loves You Not PT 2",Mychea,17,"Mystery, Thriller & Suspense"
1616956305,1616956305.jpg,http://ecx.images-amazon.com/images/I/51HCIr%2BOvtL.jpg,Gold of Our Fathers (A Darko Dawson Mystery),Kwei Quartey,17,"Mystery, Thriller & Suspense"
1601624956,1601624956.jpg,http://ecx.images-amazon.com/images/I/51A3VDCt-eL.jpg,Baltimore Chronicles Volume 1,Treasure Hernandez,17,"Mystery, Thriller & Suspense"
451232135,0451232135.jpg,http://ecx.images-amazon.com/images/I/51ehYnRpK0L.jpg,Known to Evil: A Leonid McGill Mystery,Walter Mosley,17,"Mystery, Thriller & Suspense"
1250069475,1250069475.jpg,http://ecx.images-amazon.com/images/I/51GnQLEz%2BoL.jpg,What's Done in Darkness: A Novel,Kayla Perrin,17,"Mystery, Thriller & Suspense"
B0048ELDI2,B0048ELDI2.jpg,http://ecx.images-amazon.com/images/I/51AOApPYYIL.jpg,From Cape Town with Love (Tennyson Hardwick),Tananarive Due,17,"Mystery, Thriller & Suspense"
765336375,0765336375.jpg,http://ecx.images-amazon.com/images/I/51GN4eHyx6L.jpg,Land of Shadows (Detective Elouise Norton),Rachel Howzell Hall,17,"Mystery, Thriller & Suspense"
765336367,0765336367.jpg,http://ecx.images-amazon.com/images/I/51jWu0IDNmL.jpg,Skies of Ash (Detective Elouise Norton),Rachel Howzell Hall,17,"Mystery, Thriller & Suspense"
1250073073,1250073073.jpg,http://ecx.images-amazon.com/images/I/51RQFb-yCRL.jpg,The Red Storm: A Mystery,Grant Bywaters,17,"Mystery, Thriller & Suspense"
1593095287,1593095287.jpg,http://ecx.images-amazon.com/images/I/514luKKNmIL.jpg,Shadow of Death (Protective Detective),Yolonda Tonette Sanders,17,"Mystery, Thriller & Suspense"
996060952,0996060952.jpg,http://ecx.images-amazon.com/images/I/51h4t7LZShL.jpg,"He Loves Me, He Loves You Not PT 3",Mychea,17,"Mystery, Thriller & Suspense"
812981677,0812981677.jpg,http://ecx.images-amazon.com/images/I/51KoxUvRGoL.jpg,"Children of the Street (Darko Dawson, Bk 2)",Kwei Quartey,17,"Mystery, Thriller & Suspense"
802144241,0802144241.jpg,http://ecx.images-amazon.com/images/I/4140OoI-soL.jpg,T.H.U.G. L.I.F.E.,Sanyika Shakur,17,"Mystery, Thriller & Suspense"
451235657,0451235657.jpg,http://ecx.images-amazon.com/images/I/5108B22qYPL.jpg,When the Thrill Is Gone: A Leonid McGill Mystery,Walter Mosley,17,"Mystery, Thriller & Suspense"
385349602,0385349602.jpg,http://ecx.images-amazon.com/images/I/610ZaZ7AHRL.jpg,Back Channel: A novel,Stephen L. Carter,17,"Mystery, Thriller & Suspense"
1555975984,1555975984.jpg,http://ecx.images-amazon.com/images/I/51kPlu4cQFL.jpg,Assumption: A Novel,Percival Everett,17,"Mystery, Thriller & Suspense"
1939828430,1939828430.jpg,http://ecx.images-amazon.com/images/I/51HlVQTINfL.jpg,Wingate Beach,Jacqueline West,17,"Mystery, Thriller & Suspense"
1617750247,1617750247.jpg,http://ecx.images-amazon.com/images/I/51yqxuQdKBL.jpg,The Plot Against Hip Hop: A Novel (A D Hunter Mystery),Nelson George,17,"Mystery, Thriller & Suspense"
1476755353,1476755353.jpg,http://ecx.images-amazon.com/images/I/511%2BibjEj9L.jpg,All Hail the Queen: An Urban Tale,Meesha Mink,17,"Mystery, Thriller & Suspense"
758290373,0758290373.jpg,http://ecx.images-amazon.com/images/I/51z2DyjRUnL.jpg,The Player & the Game (A Gibbons Gold Digger Novel),Shelly Ellis,17,"Mystery, Thriller & Suspense"
985190361,0985190361.jpg,http://ecx.images-amazon.com/images/I/41R15YRhX6L.jpg,Status (Volume 1),Jordan Belcher,17,"Mystery, Thriller & Suspense"
1593091737,1593091737.jpg,http://ecx.images-amazon.com/images/I/51JF8ABaTdL.jpg,Street Judge (Zane Presents),Greg Mathis,17,"Mystery, Thriller & Suspense"
1455840777,1455840777.jpg,http://ecx.images-amazon.com/images/I/51ziYdIh4TL.jpg,Waking with Enemies (Gideon Series),Eric Jerome Dickey,17,"Mystery, Thriller & Suspense"
446571563,0446571563.jpg,http://ecx.images-amazon.com/images/I/41lQawyHDWL.jpg,True to the Game (True to the Game Trilogy),Teri Woods,17,"Mystery, Thriller & Suspense"
B005UJSE04,B005UJSE04.jpg,http://ecx.images-amazon.com/images/I/51B7CUrf33L.jpg,"The Gravedigger's Ball: The Coletti Novels, Book 2",Solomon Jones,17,"Mystery, Thriller & Suspense"
758253206,0758253206.jpg,http://ecx.images-amazon.com/images/I/51duAoxG9TL.jpg,Exposed (Exposed Series),Naomi Chase,17,"Mystery, Thriller & Suspense"
988589001,0988589001.jpg,http://ecx.images-amazon.com/images/I/41eLJBCQclL.jpg,Silhouette of Virtue: A Novel,Jay Richards,17,"Mystery, Thriller & Suspense"
692351558,0692351558.jpg,http://ecx.images-amazon.com/images/I/41BKhwl8UKL.jpg,Personal Foul,Billy M Turner,17,"Mystery, Thriller & Suspense"
1612940676,1612940676.jpg,http://ecx.images-amazon.com/images/I/51PS9BVtaYL.jpg,Bury Me When I'm Dead: A Charlie Mack Motown Mystery,Cheryl A Head,17,"Mystery, Thriller & Suspense"
151422139X,151422139X.jpg,http://ecx.images-amazon.com/images/I/51SgRT%2BNLlL.jpg,The Boss Wears Heels & This Is Mine,Roy Glenn,17,"Mystery, Thriller & Suspense"
1616954833,1616954833.jpg,http://ecx.images-amazon.com/images/I/51hOBtUSwGL.jpg,Murder at Cape Three Points (A Darko Dawson Mystery),Kwei Quartey,17,"Mystery, Thriller & Suspense"
989141187,0989141187.jpg,http://ecx.images-amazon.com/images/I/411d7ate6GL.jpg,The Jones Men,Vern E. Smith,17,"Mystery, Thriller & Suspense"
446581704,0446581704.jpg,http://ecx.images-amazon.com/images/I/51AKv4xC5ML.jpg,Alibi,Teri Woods,17,"Mystery, Thriller & Suspense"
1476762384,1476762384.jpg,http://ecx.images-amazon.com/images/I/51cFV25vjaL.jpg,The Sea Grape Tree: A Novel (A Shadrack Myers Mystery),Gillian Royes,17,"Mystery, Thriller & Suspense"
1250069459,1250069459.jpg,http://ecx.images-amazon.com/images/I/51%2BgUBtvM4L.jpg,We'll Never Tell,Kayla Perrin,17,"Mystery, Thriller & Suspense"
990869490,0990869490.jpg,http://ecx.images-amazon.com/images/I/51k%2BcxwTufL.jpg,"He Loves Me, He Loves You Not PT 4",Mychea,17,"Mystery, Thriller & Suspense"
692525823,0692525823.jpg,http://ecx.images-amazon.com/images/I/51LdbR8sCfL.jpg,The Birthright (The Birthright Trilogy) (Volume 3),Necole Ryse,17,"Mystery, Thriller & Suspense"
1514221578,1514221578.jpg,http://ecx.images-amazon.com/images/I/51R4lKj56lL.jpg,It's A New Day,Roy Glenn,17,"Mystery, Thriller & Suspense"
1601624638,1601624638.jpg,http://ecx.images-amazon.com/images/I/51brF4wKXsL.jpg,Soft,T. Styles,17,"Mystery, Thriller & Suspense"
143107747,0143107747.jpg,http://ecx.images-amazon.com/images/I/51uXKyht7rL.jpg,In the Heat of the Night: The Original Virgil Tibbs Novel (Penguin Classics),John Ball,17,"Mystery, Thriller & Suspense"
1617752649,1617752649.jpg,http://ecx.images-amazon.com/images/I/41e3Tft6VaL.jpg,Swing,Miasha,17,"Mystery, Thriller & Suspense"
160598843X,160598843X.jpg,http://ecx.images-amazon.com/images/I/51xkuoZSsFL.jpg,Motor City Burning: A Novel,Bill Morris,17,"Mystery, Thriller & Suspense"
1617753165,1617753165.jpg,http://ecx.images-amazon.com/images/I/61AbO09TR3L.jpg,The Lost Treasures of R&B (A D Hunter Mystery),Nelson George,17,"Mystery, Thriller & Suspense"
982588844,0982588844.jpg,http://ecx.images-amazon.com/images/I/51T0UB%2BMD1L.jpg,Karma III (Triple Crown Publications Presents),Sabrina A. Eubanks,17,"Mystery, Thriller & Suspense"
1559279168,1559279168.jpg,http://ecx.images-amazon.com/images/I/51WV5YMW0VL.jpg,Six Easy Pieces: Easy Rawlins Stories (Easy Rawlins Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense"
758228368,0758228368.jpg,http://ecx.images-amazon.com/images/I/51wc0XGViZL.jpg,Playing Dirty,Kiki Swinson,17,"Mystery, Thriller & Suspense"
1847678831,1847678831.jpg,http://ecx.images-amazon.com/images/I/510ykRdVM0L.jpg,The Vulture,Gil Scott-Heron,17,"Mystery, Thriller & Suspense"
1476762406,1476762406.jpg,http://ecx.images-amazon.com/images/I/51gWuNPqPpL.jpg,The Rhythm of the August Rain: A Novel (A Shadrack Myers Mystery),Gillian Royes,17,"Mystery, Thriller & Suspense"
1606908561,1606908561.jpg,http://ecx.images-amazon.com/images/I/51qtw09bsML.jpg,Shaft's Revenge,Francesco Francavilla,17,"Mystery, Thriller & Suspense"
1250006449,1250006449.jpg,http://ecx.images-amazon.com/images/I/51Kdf75kuXL.jpg,The Dead Man's Wife (Mike Coletti),Solomon Jones,17,"Mystery, Thriller & Suspense"
983209510,0983209510.jpg,http://ecx.images-amazon.com/images/I/51-sqEe8V4L.jpg,Queen of Thieves (Triple Crown Publications Presents),Kimathi Khama,17,"Mystery, Thriller & Suspense"
1477820167,1477820167.jpg,http://ecx.images-amazon.com/images/I/41JD3PJ0c8L.jpg,Games Divas Play (A Diva Mystery Novel),Angela Burt-Murray,17,"Mystery, Thriller & Suspense"
758265794,0758265794.jpg,http://ecx.images-amazon.com/images/I/51jhgS9leqL.jpg,Mind Your Own Business,Lutishia Lovely,17,"Mystery, Thriller & Suspense"
758205740,0758205740.jpg,http://ecx.images-amazon.com/images/I/51oNUUtjVYL.jpg,Hidden Riches,Felicia Mason,17,"Mystery, Thriller & Suspense"
1514103443,1514103443.jpg,http://ecx.images-amazon.com/images/I/517fegHBiCL.jpg,Revenge,Roy Glenn,17,"Mystery, Thriller & Suspense"
1476740038,1476740038.jpg,http://ecx.images-amazon.com/images/I/516YzZ51umL.jpg,Friends & Foes,ReShonda Tate Billingsley,17,"Mystery, Thriller & Suspense"
758202784,0758202784.jpg,http://ecx.images-amazon.com/images/I/51Wglm0ImWL.jpg,Cry Me A River,Ernest Hill,17,"Mystery, Thriller & Suspense"
985190353,0985190353.jpg,http://ecx.images-amazon.com/images/I/511%2B3TN5VsL.jpg,R.I.C.O. 2,Tony Steele,17,"Mystery, Thriller & Suspense"
312326653,0312326653.jpg,http://ecx.images-amazon.com/images/I/51uQ%2Bx2a-4L.jpg,A Cold and Silent Dying (Marti Macalister Mysteries),Eleanor Taylor Bland,17,"Mystery, Thriller & Suspense"
312977190,0312977190.jpg,http://ecx.images-amazon.com/images/I/51Y4HY8W7KL.jpg,Dead Time (Marti MacAlister Mysteries),Eleanor Taylor Bland,17,"Mystery, Thriller & Suspense"
1451627432,1451627432.jpg,http://ecx.images-amazon.com/images/I/51pB18mp5sL.jpg,The Man Who Turned Both Cheeks: A Novel (A Shadrack Myers Mystery),Gillian Royes,17,"Mystery, Thriller & Suspense"
B009DCUZZQ,B009DCUZZQ.jpg,http://ecx.images-amazon.com/images/I/61xlpxziA6L.jpg,Tease,Keith Gaston,17,"Mystery, Thriller & Suspense"
989141101,0989141101.jpg,http://ecx.images-amazon.com/images/I/41DwtY1FFfL.jpg,Koontown Killing Kaper,Bill Campbell,17,"Mystery, Thriller & Suspense"
163393084X,163393084X.jpg,http://ecx.images-amazon.com/images/I/51uCkcmgFLL.jpg,Jack Pine,William Hazelgrove,17,"Mystery, Thriller & Suspense"
1593095155,1593095155.jpg,http://ecx.images-amazon.com/images/I/51Buz8scuIL.jpg,An Elderberry Fall (Zane Presents),Ruth P. Watson,17,"Mystery, Thriller & Suspense"
098286700X,098286700X.jpg,http://ecx.images-amazon.com/images/I/51gwYRizjoL.jpg,Through the Eyes of My Mulatto Daughter,Michele L. Waters,17,"Mystery, Thriller & Suspense"
991022882,0991022882.jpg,http://ecx.images-amazon.com/images/I/51LgXfTd5DL.jpg,Crimson Footprints III: The Finale (Delphine Publications Presents),Shewanda Pugh,17,"Mystery, Thriller & Suspense"
1451627416,1451627416.jpg,http://ecx.images-amazon.com/images/I/51Sm153SofL.jpg,The Goat Woman of Largo Bay: A Novel (A Shadrack Myers Mystery),Gillian Royes,17,"Mystery, Thriller & Suspense"
1601623836,1601623836.jpg,http://ecx.images-amazon.com/images/I/41NIwxSnsFL.jpg,Betrayal (Urban Books),Dwayne S. Joseph,17,"Mystery, Thriller & Suspense"
1505723124,1505723124.jpg,http://ecx.images-amazon.com/images/I/41fjyl2FsvL.jpg,Black Cat Vols. 1-31 - The Salem Massachusetts Mini Mysteries,Lisa Shea,17,"Mystery, Thriller & Suspense"
B005SNHV1K,B005SNHV1K.jpg,http://ecx.images-amazon.com/images/I/517Q64C7N7L.jpg,Whispers in the Dark (Marti Macalister),Eleanor Taylor Bland,17,"Mystery, Thriller & Suspense"
985190345,0985190345.jpg,http://ecx.images-amazon.com/images/I/51ApkfjSG%2BL.jpg,R.I.C.O.,Tony Steele,17,"Mystery, Thriller & Suspense"
098519037X,098519037X.jpg,http://ecx.images-amazon.com/images/I/51DGgYE%2BefL.jpg,R.I.C.O. 3: Hostile Takeover,Tony Steele,17,"Mystery, Thriller & Suspense"
1559277211,1559277211.jpg,http://ecx.images-amazon.com/images/I/51BV4FS6H3L.jpg,Black Betty (Easy Rawlins Mysteries),Walter Mosley,17,"Mystery, Thriller & Suspense"
B004J691QU,B004J691QU.jpg,http://ecx.images-amazon.com/images/I/51xS2t1%2BRrL.jpg,Time Before Midnight,L. A. Wilson,17,"Mystery, Thriller & Suspense"
080212058X,080212058X.jpg,http://ecx.images-amazon.com/images/I/51EutW0HU6L.jpg,The Vulture,Gil Scott-Heron,17,"Mystery, Thriller & Suspense"
042527084X,042527084X.jpg,http://ecx.images-amazon.com/images/I/61UnVJov%2B7L.jpg,Writing All Wrongs (A Books by the Bay Mystery),Ellery Adams,17,"Mystery, Thriller & Suspense"
451469216,0451469216.jpg,http://ecx.images-amazon.com/images/I/51sICJoaFuL.jpg,Crowned and Moldering: A Fixer-Upper Mystery,Kate Carlisle,17,"Mystery, Thriller & Suspense"
425260747,0425260747.jpg,http://ecx.images-amazon.com/images/I/51YpA4eRPHL.jpg,A Likely Story: A Library Lover's Mystery,Jenn McKinlay,17,"Mystery, Thriller & Suspense"
451473434,0451473434.jpg,http://ecx.images-amazon.com/images/I/5178yt16Y9L.jpg,Florist Grump: A Flower Shop Mystery,Kate Collins,17,"Mystery, Thriller & Suspense"
425276090,0425276090.jpg,http://ecx.images-amazon.com/images/I/51ys46ochzL.jpg,Dead to the Last Drop: A Coffeehouse Mystery,Cleo Coyle,17,"Mystery, Thriller & Suspense"
125007438X,125007438X.jpg,http://ecx.images-amazon.com/images/I/51Lms0yMlyL.jpg,Two Deadly Doves (Meg Langslow Mysteries),Donna Andrews,17,"Mystery, Thriller & Suspense"
159058385X,159058385X.jpg,http://ecx.images-amazon.com/images/I/61MGWR46FJL.jpg,Cocaine Blues: A Phryne Fisher Mystery (Phryne Fisher Mysteries),Kerry Greenwood,17,"Mystery, Thriller & Suspense"
758277075,0758277075.jpg,http://ecx.images-amazon.com/images/I/41KnsQsShlL.jpg,Candy Corn Murder (A Lucy Stone Mystery),Leslie Meier,17,"Mystery, Thriller & Suspense"
125004958X,125004958X.jpg,http://ecx.images-amazon.com/images/I/51NvcwfpRnL.jpg,Lord of the Wings: A Meg Langslow Mystery (Meg Langslow Mysteries),Donna Andrews,17,"Mystery, Thriller & Suspense"
1250046378,1250046378.jpg,http://ecx.images-amazon.com/images/I/51-pQ1wRE-L.jpg,Death Wears a Mask: A Mystery (An Amory Ames Mystery),Ashley Weaver,17,"Mystery, Thriller & Suspense"
1617737607,1617737607.jpg,http://ecx.images-amazon.com/images/I/51qKv9rcN0L.jpg,Pane and Suffering (A Webb's Glass Shop Mystery),Cheryl Hollon,17,"Mystery, Thriller & Suspense"
