book_id,title,books_count,isbn,authors,original_title,,language_code,average_rating,ratings_count,Class
230,Persuasion,1451,192802631,"Jane Austen, James Kinsley, Deidre Shauna Lynch",Persuasion,,eng,4.13,365425,no
231,Sarah's Key,117,312370830,Tatiana de Rosnay,Elle s'appelait Sarah,,eng,4.14,312444,no
232,"The Gunslinger (The Dark Tower, #1)",213,452284694,Stephen King,The Gunslinger,,en-US,3.99,332494,yes
233,Love in the Time of Cholera,347,140003468X,"Gabriel García Márquez, Edith Grossman",El amor en los tiempos del cólera,,eng,3.89,283806,no
234,Speak,87,014131088X,Laurie Halse Anderson,Speak,,eng,4,360156,yes
235,The Husband's Secret,95,399159347,Liane Moriarty,The Husband's Secret ,,eng,3.92,232106,no
236,Into Thin Air: A Personal Account of the Mount Everest Disaster,101,385494785,Jon Krakauer,Into Thin Air: A Personal Account of the Mt. Everest Disaster,,en-US,4.11,291258,no
237,Carrie,249,1416524304,Stephen King,Carrie,,,3.93,356814,yes
238,Running with Scissors,79,031242227X,Augusten Burroughs,Running with Scissors,,en-US,3.7,293878,yes
239,World War Z: An Oral History of the Zombie War,137,307346609,Max Brooks,World War Z: An Oral History of the Zombie War,,en-US,4.01,312969,yes
240,"Inferno (Robert Langdon, #4)",235,385537859,Dan Brown,Inferno,,eng,3.8,287533,no
241,Number the Stars,81,440227534,Lois Lowry,Number the Stars,,eng,4.11,333638,no
242,"Along Came a Spider (Alex Cross, #1)",122,446692638,James Patterson,Along Came a Spider,,eng,4.08,311499,yes
243,Misery,197,450417395,Stephen King,Misery,,en-GB,4.11,334647,yes
244,Sharp Objects,136,307341542,Gillian Flynn,Sharp Objects,,en-US,3.92,207889,no
245,Bridge to Terabithia,125,439366771,Katherine Paterson,Bridge to Terabithia,,eng,3.98,337644,yes
246,"Marked (House of Night, #1)",97,312360266,"P.C. Cast, Kristin Cast",Marked,,en-US,3.79,360044,no
247,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,250,743269519,Stephen R. Covey,The 7 Habits of Highly Effective People,,en-US,4.05,314700,no
248,A Midsummer Night's Dream,1379,743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",A Midsummer Night's Dream,,eng,3.94,334241,yes
249,Extremely Loud and Incredibly Close,104,618711651,Jonathan Safran Foer,Extremely Loud and Incredibly Close,,en-US,3.97,294726,no
250,Wonder,124,375869026,R.J. Palacio,Wonder,,eng,4.43,228538,no
251,The Cat in the Hat,99,039480001X,Dr. Seuss,The Cat in the Hat,,eng,4.15,314016,yes
252,"Cinder (The Lunar Chronicles, #1)",92,312641893,Marissa Meyer,Cinder,,eng,4.15,427663,no
253,"The Cuckoo's Calling (Cormoran Strike, #1)",48,316206849,"Robert Galbraith, J.K. Rowling",The Cuckoo's Calling,,en-US,3.83,297712,no
254,"Shiver (The Wolves of Mercy Falls, #1)",96,545123267,Maggie Stiefvater,Shiver,,eng,3.78,356625,no
255,Atlas Shrugged,147,452011876,"Ayn Rand, Leonard Peikoff",Atlas Shrugged,,eng,3.68,283295,no
256,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,67,143038257,"Greg Mortenson, David Oliver Relin",Three Cups of Tea ,,en-US,3.64,283516,no
257,Alice in Wonderland,4,517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",,,eng,4.03,343252,yes
258,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",279,143034901,"Carlos Ruiz Zafón, Lucia Graves",La sombra del viento,,eng,4.24,263685,no
259,"The Scorch Trials (Maze Runner, #2)",107,385738757,James Dashner,The Scorch Trials,,eng,3.93,305643,no
260,How to Win Friends and Influence People,353,,Dale Carnegie,How to Win Friends and Influence People,,eng,4.13,282623,no
261,Under the Tuscan Sun,59,767900383,Frances Mayes,Under the Tuscan Sun,,eng,3.72,279264,yes
262,Big Little Lies,107,399167064,Liane Moriarty,Big Little Lies,,eng,4.2,306186,no
263,Ella Enchanted,61,590920685,Gail Carson Levine,Ella Enchanted,,eng,3.97,339117,no
264,The Sun Also Rises,343,743297334,Ernest Hemingway,The Sun Also Rises,,en-US,3.83,284988,no
265,A Tree Grows in Brooklyn,127,61120073,Betty  Smith,A Tree Grows In Brooklyn ,,eng,4.24,291909,no
266,"Kiss the Girls (Alex Cross, #2)",111,446677388,James Patterson,Kiss the Girls,,eng,3.93,274639,yes
267,The Nightingale,90,312577222,Kristin Hannah,The Nightingale,,eng,4.54,253606,no
268,Never Let Me Go,159,1400078776,Kazuo Ishiguro,Never Let Me Go,,eng,3.8,294123,no
269,P.S. I Love You,17,786890754,Cecelia Ahern,"PS, I Love You",,en-US,4.01,262921,yes
270,Rebecca,306,1844080382,"Daphne du Maurier, Sally Beauman",Rebecca,,en-US,4.2,177384,yes
271,Flowers for Algernon,163,156030306,Daniel Keyes,Flowers for Algernon,,en-US,4.07,313044,no
272,Like Water for Chocolate,177,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",Como agua para chocolate,,en-US,3.94,263199,no
273,Snow Flower and the Secret Fan,105,812968069,Lisa See,Snow Flower and the Secret Fan,,eng,4.05,280475,no
274,The Godfather,259,451205766,"Mario Puzo, Robert Thompson, Peter Bart",The Godfather,,eng,4.36,256480,yes
275,An Abundance of Katherines,116,525476881,John Green,An Abundance of Katherines,,eng,3.63,312754,no
276,Foundation (Foundation #1),169,553803719,Isaac Asimov,Foundation,,eng,4.13,279688,no
277,The Ocean at the End of the Lane,109,62255657,Neil Gaiman,The Ocean at the End of the Lane,,eng,3.99,293844,no
278,A Light in the Attic,32,60513063,Shel Silverstein,A Light in the Attic,,eng,4.34,297861,no
279,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",95,751565350,"John Tiffany, Jack Thorne, J.K. Rowling","Harry Potter and the Cursed Child, Parts One and Two",,eng,3.75,270603,no
280,"Delirium (Delirium, #1)",108,61726834,Lauren Oliver,Delirium,,eng,3.99,256975,no
281,The Pelican Brief,145,385339704,John Grisham,The Pelican Brief,,eng,3.95,288376,no
282,Coraline,153,61139378,Neil Gaiman,Coraline,,eng,4.03,316379,yes
283,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",114,60853980,"Terry Pratchett, Neil Gaiman","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",,en-US,4.25,298304,no
284,On the Road,312,140042598,Jack Kerouac,On the Road,,eng,3.64,246602,no
285,"The Rosie Project (Don Tillman, #1)",122,1476729085,Graeme Simsion,The Rosie Project,,eng,4.01,251703,no
286,The Lucky One,99,446579939,Nicholas Sparks,The Lucky One,,en-US,4.1,267166,no
287,The Fountainhead,154,451191153,"Ayn Rand, Leonard Peikoff",The Fountainhead,,eng,3.85,244545,no
288,"The Hunt for Red October (Jack Ryan Universe, #4)",117,425172902,Tom Clancy,The Hunt for Red October,,,4.01,270318,yes
289,"Watership Down (Watership Down, #1)",193,038039586X,Richard Adams,Watership Down,,eng,4.05,292426,yes
290,Is Everyone Hanging Out Without Me? (And Other Concerns),18,307886263,Mindy Kaling,Is Everyone Hanging Out Without Me? (And Other Concerns),,eng,3.84,290674,no
291,Cutting for Stone,74,375414495,Abraham Verghese,Cutting for Stone,,eng,4.28,258319,no
292,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",299,006112527X,"C.S. Lewis, Pauline Baynes",The Voyage of the Dawn Treader,,eng,4.08,306492,yes
293,Treasure Island,2573,753453800,Robert Louis Stevenson,Treasure Island,,eng,3.82,268012,yes
294,"The Son of Neptune (The Heroes of Olympus, #2)",69,1423140591,Rick Riordan,The Son of Neptune ,,eng,4.44,299980,no
295,23337,145,1451627289,Stephen King,23337,,eng,4.29,258464,no
296,The Very Hungry Caterpillar Board Book,162,241003008,Eric Carle,The Very Hungry Caterpillar,,eng,4.29,296952,no
297,Cat's Cradle,155,140285601,Kurt Vonnegut Jr.,Cat's Cradle,,eng,4.18,238940,no
298,The Time Machine,1248,451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",The Time Machine,,eng,3.87,276076,no
299,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,69,849946158,"Todd Burpo, Lynn Vincent",,,eng,4.01,228371,no
300,The Boy in the Striped Pajamas,178,385751060,John Boyne,The Boy in the Striped Pyjamas,,eng,4.1,285692,yes
301,Heart of Darkness,1369,1892295490,Joseph Conrad,Heart of Darkness,,eng,3.42,255576,no
302,Safe Haven,117,044654759X,Nicholas Sparks,Safe Haven,,eng,4.19,255531,no
303,"The Secret (The Secret, #1)",113,1582701709,Rhonda Byrne,The Secret,,eng,3.62,241537,no
304,I Know This Much Is True,52,60987561,Wally Lamb,I Know This Much Is True ,,eng,4.17,246917,no
305,Pet Sematary,198,1416524347,Stephen King,Pet Sematary,,eng,3.91,256383,yes
306,She's Come Undone,61,671021001,Wally Lamb,She's Come Undone,,en-US,3.84,259576,no
307,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",102,756404738,Patrick Rothfuss,The Wise Man's Fear,,eng,4.57,245686,no
308,Can You Keep a Secret?,94,440241901,Sophie Kinsella,Can You Keep a Secret?,,en-US,3.83,278747,no
309,"City of Fallen Angels (The Mortal Instruments, #4)",96,1442403543,Cassandra Clare,City of Fallen Angels,,en-US,4.16,341826,no
310,"Good in Bed (Cannie Shapiro, #1)",71,743418174,Jennifer Weiner,Good in Bed,,en-US,3.7,248804,no
311,The Thorn Birds,201,380018179,Colleen McCullough,The Thorn Birds,,eng,4.22,255651,no
312,The Graveyard Book,129,60530928,"Neil Gaiman, Dave McKean",The Graveyard Book,,en-US,4.12,302303,no
313,The Light Between Oceans,113,1451681739,M.L. Stedman,The Light Between Oceans,,eng,4,243526,no
314,"Inkheart (Inkworld, #1)",134,439709105,"Cornelia Funke, Anthea Bell",Tintenherz,,en-US,3.86,285011,yes
315,Who Moved My Cheese?,128,91883768,"Spencer Johnson, Kenneth H. Blanchard",Who Moved My Cheese?,,eng,3.74,237272,no
316,A Walk in the Woods,95,307279464,Bill Bryson,A Walk in the Woods,,eng,4.05,250192,no
317,I Know Why the Caged Bird Sings,107,553279378,Maya Angelou,I Know Why the Caged Bird Sings,,en-US,4.19,270859,no
318,Orphan Train,65,61950726,Christina Baker Kline,Orphan Train,,eng,4.14,226091,no
319,"City of Lost Souls (The Mortal Instruments, #5)",101,1442416866,Cassandra Clare,City of Lost Souls,,eng,4.3,300553,no
320,"Where'd You Go, Bernadette",78,316204277,Maria Semple,"Where'd You Go, Bernadette",,eng,3.9,215453,yes
321,Where the Red Fern Grows,69,375806814,Wilson Rawls,Where the Red Fern Grows,,,4.04,268548,no
322,Neverwhere,152,60557818,Neil Gaiman,Neverwhere,,eng,4.18,268318,no
323,The Unbearable Lightness of Being,274,571224385,"Milan Kundera, Michael Henry Heim",Nesnesitelná lehkost bytí,,eng,4.08,205279,no
324,Fangirl,80,,Rainbow Rowell,,,eng,4.12,340379,no
325,A Prayer for Owen Meany,138,552135399,John Irving,A Prayer for Owen Meany,,eng,4.22,226964,no
326,White Oleander,96,316182540,Janet Fitch,White Oleander,,eng,3.93,245674,yes
327,"Legend (Legend, #1)",91,039925675X,Marie Lu,Legend,,eng,4.19,299998,no
328,Nineteen Minutes,84,743496728,Jodi Picoult,Nineteen Minutes,,eng,4.1,235978,no
329,The Last Lecture,111,1401323251,"Randy Pausch, Jeffrey Zaslow",The Last Lecture,,eng,4.25,241869,no
330,"The Eye of the World (Wheel of Time, #1)",94,812511816,Robert Jordan,The Eye of the World,,eng,4.18,260184,no
331,The Pact,76,61150142,Jodi Picoult,The Pact,,en-US,4,221225,no
332,"The Magician's Nephew (Chronicles of Narnia, #6)",312,60764902,C.S. Lewis,The magician's nephew,,eng,4.01,268355,no
333,Still Alice,107,595440096,Lisa Genova,Still Alice,,eng,4.3,223432,no
334,"Reflected in You (Crossfire, #2)",81,425263916,Sylvia Day,Reflected in You,,eng,4.33,252564,no
335,James and the Giant Peach,182,375814248,"Roald Dahl, Quentin Blake",James and the Giant Peach,,eng,3.99,270402,yes
336,"1st to Die (Women's Murder Club, #1)",107,446696617,James Patterson,1st To Die,,en-US,4.05,233984,no
337,The Ultimate Hitchhiker's Guide to the Galaxy,32,345453743,Douglas Adams,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,,eng,4.37,222842,no
338,One Day,129,340896965,David Nicholls,One Day,,eng,3.77,222926,no
339,Goodnight Moon,98,60775858,"Margaret Wise Brown, Clement Hurd",,,en-US,4.27,244842,no
340,"I Am Number Four (Lorien Legacies, #1)",38,61969559,Pittacus Lore,I Am Number Four,,en-US,3.94,253437,yes
341,The Iliad,1726,140275363,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",Ἰλιάς,,eng,3.83,241088,no
342,The Casual Vacancy,139,316228532,J.K. Rowling,The Casual Vacancy,,eng,3.28,231835,no
343,The Runaway Jury,120,385339690,John Grisham,The Runaway Jury,,eng,3.96,222712,yes
344,Naked,54,316777730,David Sedaris,Naked,,en-US,4.08,201337,no
345,"Eldest (The Inheritance Cycle, #2)",163,375840400,Christopher Paolini,Eldest,,en-US,3.96,250000,no
346,"The Wonderful Wizard of Oz (Oz, #1)",1474,140621679,"L. Frank Baum, W.W. Denslow",The Wonderful Wizard of Oz,,eng,3.98,247521,yes
347,"Prince Caspian (Chronicles of Narnia, #2)",348,000720230X,C.S. Lewis,Prince Caspian: The Return to Narnia,,eng,3.96,250221,yes
348,We Were Liars,77,,E. Lockhart,We Were Liars,,eng,3.85,273442,no
349,'Salem's Lot,211,450031063,Stephen King,Salem's Lot,,en-GB,3.99,228680,no
350,Fear and Loathing in Las Vegas,98,679785892,"Hunter S. Thompson, Ralph Steadman",Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,,eng,4.08,232489,no
351,"Clockwork Prince (The Infernal Devices, #2)",99,1416975888,Cassandra Clare,Clockwork Prince,,eng,4.46,307994,no
352,Yes Please,29,62268341,Amy Poehler,Yes Please,,eng,3.81,251082,no
353,Othello,1053,743477553,William Shakespeare,"The Tragedy of Othello, The Moor of Venice",,eng,3.88,238875,no
354,Beloved,153,1400033411,Toni Morrison,Beloved,,eng,3.77,233825,no
355,"Graceling (Graceling Realm, #1)",87,015206396X,Kristin Cashore,Graceling,,en-CA,4.1,281185,yes
356,"The Bad Beginning (A Series of Unfortunate Events, #1)",126,439206472,"Lemony Snicket, Brett Helquist",The Bad Beginning,,eng,3.89,275670,yes
357,All Quiet on the Western Front,372,449213943,"Erich Maria Remarque, A.W. Wheen",Im Westen nichts Neues,,en-US,3.92,249113,no
358,"Oh, The Places You'll Go!",40,679805273,Dr. Seuss,"Oh, the Places You'll Go!",,en-US,4.34,257260,no
359,And the Mountains Echoed,135,159463176X,Khaled Hosseini,And The Mountains Echoed,,eng,4.03,199326,no
360,Do Androids Dream of Electric Sheep?,221,345404475,"Philip K. Dick, Roger Zelazny",Do Androids Dream of Electric Sheep?,,eng,4.08,223828,yes
361,Oliver Twist,1787,141439742,"Charles Dickens, George Cruikshank, Philip Horne",Oliver Twist,,eng,3.85,230181,yes
362,The Screwtape Letters,231,60652896,C.S. Lewis,A Grief Observed,,eng,4.21,116277,no
363,"Anna and the French Kiss (Anna and the French Kiss, #1)",79,525423273,Stephanie Perkins,Anna and the French Kiss,,en-US,4.08,259479,no
364,How the Grinch Stole Christmas!,72,7173040,Dr. Seuss,How the Grinch Stole Christmas!,,eng,4.36,250602,yes
365,V for Vendetta,72,1401207928,"Alan Moore, David   Lloyd",V for Vendetta,,eng,4.25,210682,yes
366,John Adams,38,743223136,David McCullough,John Adams,,eng,4.05,215780,no
367,"Odd Thomas (Odd Thomas, #1)",82,553384287,Dean Koontz,Odd Thomas,,eng,3.94,205986,no
368,"The Subtle Knife (His Dark Materials, #2)",55,679879250,Philip Pullman,The Subtle Knife,,eng,4.1,242503,no
369,"Stargirl (Stargirl, #1)",85,439488400,Jerry Spinelli,Stargirl,,eng,3.74,237560,yes
370,"The Red Pyramid (Kane Chronicles, #1)",76,1423113381,Rick Riordan,The Red Pyramid,,eng,4.06,232791,no
371,Stranger in a Strange Land,130,441788386,Robert A. Heinlein,Stranger in a Strange Land,,eng,3.91,220301,no
372,Dress Your Family in Corduroy and Denim,55,965904830,David Sedaris,Dress Your Family in Corduroy and Denim,,eng,4.08,191923,no
373,The BFG,197,141311371,"Roald Dahl, Quentin Blake",The BFG,,eng,4.22,245855,no
374,A Short History of Nearly Everything,155,076790818X,Bill Bryson,A Short History of Nearly Everything,,en-US,4.19,191535,no
375,The Call of the Wild,1384,439227143,Jack London,The Call of the Wild,,eng,3.83,223932,no
376,"The Death Cure (Maze Runner, #3)",88,385738773,James Dashner,The Death Cure,,eng,3.77,223674,no
377,Stardust,207,61142026,Neil Gaiman,Stardust,,eng,4.07,237602,yes
378,The Namesake,93,618485228,Jhumpa Lahiri,The Namesake,,en-US,3.96,184211,no
379,"A Discovery of Witches (All Souls Trilogy, #1)",99,670022411,Deborah Harkness,A Discovery of Witches,,eng,3.99,226622,no
380,Norwegian Wood,232,375704027,"Haruki Murakami, Jay Rubin",ノルウェイの森 [Noruwei no Mori],,eng,4.02,183988,no
381,Where the Heart Is,54,446672211,Billie Letts,Where the Heart Is,,en-US,4,208333,yes
382,"Will Grayson, Will Grayson",86,525421580,"John Green, David Levithan","Will Grayson, Will Grayson",,eng,3.84,236431,no
383,A Million Little Pieces,69,307276902,James Frey,A Million Little Pieces,,en-CA,3.62,184241,no
384,"Frostbite (Vampire Academy, #2)",93,1595141758,Richelle Mead,Frostbite,,eng,4.3,256745,no
385,Quiet: The Power of Introverts in a World That Can't Stop Talking,86,307352145,Susan Cain,Quiet: The Power of Introverts in a World that Can't Stop Talking,,eng,4.04,202135,no
386,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",127,440439884,Scott O'Dell,Island of the Blue Dolphins,,en-CA,3.8,236015,no
387,The Crucible,133,142437336,"Arthur Miller, Christopher Bigsby",The Crucible,,eng,3.55,242980,yes
388,"Hatchet (Brian's Saga, #1)",93,689840926,Gary Paulsen,Hatchet,,en-US,3.68,222553,no
389,"The Final Empire (Mistborn, #1)",75,076531178X,Brandon Sanderson,Mistborn : The Final Empire,,eng,4.43,208944,no
390,The Strange Case of Dr. Jekyll and Mr. Hyde,1974,451528956,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",The Strange Case of Dr Jekyll and Mr Hyde,,eng,3.79,223535,no
391,The Lorax,40,679889108,Dr. Seuss,The Lorax,,eng,4.35,226564,no
392,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",115,810993139,Jeff Kinney,Greg Heffley's Journal,,en-US,3.96,254852,no
393,"Throne of Glass (Throne of Glass, #1)",73,1599906953,Sarah J. Maas,Throne of Glass,,eng,4.24,274987,no
394,"Shadow Kiss (Vampire Academy, #3)",88,1595141979,Richelle Mead,Shadow Kiss,,en-US,4.37,266742,no
395,For Whom the Bell Tolls,371,684803356,Ernest Hemingway,For Whom the Bell Tolls,,eng,3.95,195063,no
396,Hotel on the Corner of Bitter and Sweet,69,345505336,Jamie Ford,Hotel on the Corner of Bitter and Sweet,,eng,3.98,197294,no
397,Perfume: The Story of a Murderer,364,140120831,"Patrick Süskind, John E. Woods",Das Parfum. Die Geschichte eines Mörders,,eng,4,178135,yes
398,Fast Food Nation: The Dark Side of the All-American Meal,61,60838582,Eric Schlosser,Fast Food Nation : The Dark Side of the All-American Meal ,,eng,3.73,179347,no
399,The Tales of Beedle the Bard,131,747599874,J.K. Rowling,The Tales of Beedle the Bard,,en-US,4.06,284833,no
400,Neuromancer,143,441569595,William Gibson,Neuromancer,,eng,3.88,183878,no
401,A Farewell to Arms,425,99910101,Ernest Hemingway,A Farewell to Arms,,en-US,3.79,186613,no
402,The Tell-Tale Heart and Other Writings,12,553212281,Edgar Allan Poe,The Tell-Tale Heart,,en-GB,4.15,195689,no
403,The Art of War,1865,1590302257,"Sun Tzu, Thomas Cleary",孫子兵法 [Sūnzi bīngfǎ],,eng,3.95,167332,no
404,Defending Jacob,76,385344228,William Landay,Defending Jacob,,eng,3.97,182025,no
405,Breakfast of Champions,112,385334206,Kurt Vonnegut Jr.,Breakfast of Champions,,eng,4.08,178154,no
406,The New Drawing on the Right Side of the Brain,64,874774241,Betty Edwards,Drawing on the Right Side of the Brain,,en-US,3.84,218264,no
407,Bel Canto,77,60838728,Ann Patchett,Bel Canto,,eng,3.92,192330,no
408,"Guns, Germs, and Steel: The Fates of Human Societies",118,739467352,Jared Diamond,"Guns, Germs, and Steel: The Fates of Human Societies",,eng,4,171558,no
409,Fried Green Tomatoes at the Whistle Stop Cafe,94,375508414,Fannie Flagg,Fried Green Tomatoes at the Whistle Stop Cafe,,,4.26,207508,yes
